NR_ADMIN_VAN,CODE_FUNCTIE_VAN,CODE_SOORT_VAN,CODE_WET_VAN,NR_ADMIN_NAAR,CODE_FUNCTIE_NAAR,CODE_SOORT_NAAR,CODE_WET_NAAR,DT_OVERGANG,CODE_OVERGANG,NAAM_OVERGANG,IND_VOLLEDIG,CODE_STAND_RECORD
"54484","B","BINS",,"41882","B","BINS",,1-8-2009,"V","Overdracht","N","H"
"54549","B","BINS",,"42148","B","BINS",,1-1-2001,"F","Fusie","J","H"
"54861","B","BINS",,"40929","B","BINS",,1-8-1997,"F","Fusie","N","H"
"5505","S","SWPO","WPO","5504","S","SWPO","WPO",1-8-2003,"V","Overdracht","J","H"
"55160","B","BINS",,"31150","B","BINS",,1-1-1998,"F","Fusie","N","H"
"555","O","AK",,"403","O","AK",,1-1-2006,"V","Overdracht","N","H"
"55732","B","BINS",,"41195","B","BINS",,1-1-2008,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","0408","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","0804","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","0903","S","SWPO","WPO",1-8-2012,"F","Fusie","N","H"
"5602","S","SWPO","WPO","1010","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1105","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1202","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1301","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1502","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1602","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1604","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1705","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1801","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","1902","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","2002","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","2302","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","2703","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","2805","S","SWPO","WPO",1-8-2003,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","2903","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","3003","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","4401","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","4404","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","4604","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5602","S","SWPO","WPO","5504","S","SWPO","WPO",1-8-2012,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","3201","S","SWPO","WPO",1-8-2009,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","3304","S","SWPO","WPO",1-8-2009,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","3402","S","SWPO","WPO",1-8-2009,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","3504","S","SWPO","WPO",1-8-2009,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","3701","S","SWPO","WPO",1-8-2008,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","4004","S","SWPO","WPO",1-8-2008,"V","Overdracht","N","H"
"5604","S","SWPO","WPO","4007","S","SWPO","WPO",1-8-2008,"V","Overdracht","N","H"
"5607","S","SWPO","WPO","4802","S","SWPO","WPO",1-8-2007,"V","Overdracht","N","H"
"5608","S","SWPO","WPO","5610","S","SWPO","WPO",1-8-2008,"V","Overdracht","N","H"
"56213","B","BINS",,"41260","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"56213","B","BINS",,"41279","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"56330","B","BINS",,"77690","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"56408","B","BINS",,"40516","B","BINS",,1-9-2005,"V","Overdracht","N","H"
"56486","B","BINS",,"41750","B","BINS",,1-1-2010,"V","Overdracht","N","H"
"56772","B","BINS",,"78912","B","BINS",,1-11-2004,"V","Overdracht","N","H"
"57266","B","BINS",,"41047","B","BINS",,1-8-2012,"V","Overdracht","N","H"
"57318","B","BINS",,"41245","B","BINS",,1-1-2001,"F","Fusie","J","H"
"58020","B","BINS",,"25859","B","BINS",,1-8-2010,"V","Overdracht","N","H"
"58332","B","BINS",,"41023","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"58332","B","BINS",,"41023","B","BINS",,1-8-2009,"V","Overdracht","N","H"
"58332","B","BINS",,"41023","B","BINS",,1-1-2011,"V","Overdracht","N","H"
"58332","B","BINS",,"41023","B","BINS",,1-8-2015,"V","Overdracht","N","H"
"58371","B","BINS",,"41240","B","BINS",,1-1-2001,"F","Fusie","J","H"
"58397","B","BINS",,"41298","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"58670","B","BINS",,"35647","B","BINS",,1-8-2000,"F","Fusie","N","H"
"58722","B","BINS",,"41211","B","BINS",,1-8-2023,"V","Overdracht","J","H"
"58735","B","BINS",,"41239","B","BINS",,1-1-2008,"V","Overdracht","N","H"
"58982","B","BINS",,"40985","B","BINS",,1-1-1998,"F","Fusie","N","H"
"591","O","AK",,"203","O","AK",,1-1-2007,"V","Overdracht","N","H"
"59373","B","BINS",,"41646","B","BINS",,1-8-2011,"V","Overdracht","N","H"
"594","O","AK",,"696","O","AK",,1-4-2000,"F","Fusie","N","H"
"59490","B","BINS",,"30133","B","BINS",,1-1-2012,"V","Overdracht","N","H"
"59516","B","BINS",,"42541","B","BINS",,1-8-2022,"V","Overdracht","J","H"
"59554","B","BINS",,"40775","B","BINS",,1-1-2005,"F","Fusie","N","H"
"59554","B","BINS",,"41383","B","BINS",,1-8-2003,"V","Overdracht","N","H"
"59672","B","BINS",,"41239","B","BINS",,1-1-2008,"V","Overdracht","N","H"
"59684","B","BINS",,"73919","B","BINS",,1-8-2006,"V","Overdracht","N","H"
"59737","B","BINS",,"35466","B","BINS",,1-8-2002,"V","Overdracht","N","H"
"59750","B","BINS",,"41535","B","BINS",,1-8-2024,"V","Overdracht","J","H"
"59776","B","BINS",,"41528","B","BINS",,1-8-2005,"V","Overdracht","N","H"
"59840","B","BINS",,"41365","B","BINS",,1-1-2003,"V","Overdracht","J","H"
"59841","B","BINS",,"41286","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"59893","B","BINS",,"77975","B","BINS",,1-4-2013,"V","Overdracht","N","H"
"60049","B","BINS",,"80433","B","BINS",,1-1-2016,"V","Overdracht","N","H"
"60062","B","BINS",,"41528","B","BINS",,1-8-2005,"V","Overdracht","N","H"
"60126","B","BINS",,"40555","B","BINS",,1-7-2010,"V","Overdracht","J","H"
"60127","B","BINS",,"41860","B","BINS",,1-1-2009,"V","Overdracht","N","H"
"60166","B","BINS",,"41860","B","BINS",,1-1-2016,"V","Overdracht","N","H"
"602","O","AK",,"715","O","AK",,1-1-2004,"V","Overdracht","N","H"
"602","O","AK",,"722","O","AK",,1-1-2004,"V","Overdracht","N","H"
"60204","B","BINS",,"40848","B","BINS",,1-1-2019,"V","Overdracht","N","H"
"60218","B","BINS",,"41532","B","BINS",,1-8-2005,"V","Overdracht","N","H"
"60231","B","BINS",,"41570","B","BINS",,1-1-2013,"V","Overdracht","N","H"
"60322","B","BINS",,"42841","B","BINS",,1-8-2022,"V","Overdracht","J","H"
"60335","B","BINS",,"41595","B","BINS",,1-4-2006,"V","Overdracht","N","H"
"60400","B","BINS",,"81316","B","BINS",,1-1-2001,"V","Overdracht","N","H"
"60439","B","BINS",,"42545","B","BINS",,1-10-2017,"V","Overdracht","N","H"
"60491","B","BINS",,"41414","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"60504","B","BINS",,"41288","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"60530","B","BINS",,"41286","B","BINS",,1-1-2013,"V","Overdracht","N","H"
"60582","B","BINS",,"41296","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"606","O","AK",,"003","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"005","O","AK",,1-2-2003,"V","Overdracht","N","H"
"606","O","AK",,"026","O","AK",,13-4-2002,"V","Overdracht","N","H"
"606","O","AK",,"051","O","AK",,1-4-2002,"V","Overdracht","N","H"
"606","O","AK",,"058","O","AK",,1-8-2003,"V","Overdracht","N","H"
"606","O","AK",,"098","O","AK",,1-1-2002,"V","Overdracht","N","H"
"606","O","AK",,"136","O","AK",,1-1-2002,"V","Overdracht","N","H"
"606","O","AK",,"136","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"136","O","AK",,1-8-2008,"V","Overdracht","N","H"
"606","O","AK",,"136","O","AK",,1-1-2020,"V","Overdracht","N","H"
"606","O","AK",,"165","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"165","O","AK",,1-1-2007,"V","Overdracht","N","H"
"606","O","AK",,"165","O","AK",,1-1-2012,"V","Overdracht","N","H"
"606","O","AK",,"223","O","AK",,1-1-2005,"V","Overdracht","N","H"
"606","O","AK",,"294","O","AK",,1-4-2002,"V","Overdracht","N","H"
"606","O","AK",,"403","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"403","O","AK",,1-1-2007,"V","Overdracht","N","H"
"606","O","AK",,"403","O","AK",,1-8-2007,"V","Overdracht","N","H"
"606","O","AK",,"403","O","AK",,1-1-2009,"V","Overdracht","N","H"
"606","O","AK",,"413","O","AK",,1-1-2003,"V","Overdracht","N","H"
"606","O","AK",,"602","O","AK",,1-1-2005,"V","Overdracht","N","H"
"606","O","AK",,"602","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"638","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"638","O","AK",,1-4-2006,"V","Overdracht","N","H"
"606","O","AK",,"672","O","AK",,1-8-2002,"V","Overdracht","N","H"
"606","O","AK",,"673","O","AK",,1-8-2006,"V","Overdracht","N","H"
"606","O","AK",,"696","O","AK",,1-1-2002,"V","Overdracht","N","H"
"606","O","AK",,"696","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"706","O","AK",,1-8-2002,"V","Overdracht","N","H"
"606","O","AK",,"706","O","AK",,1-1-2004,"V","Overdracht","N","H"
"606","O","AK",,"711","O","AK",,1-4-2002,"V","Overdracht","N","H"
"606","O","AK",,"711","O","AK",,1-8-2003,"V","Overdracht","N","H"
"606","O","AK",,"711","O","AK",,1-1-2005,"V","Overdracht","N","H"
"606","O","AK",,"711","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"711","O","AK",,1-8-2009,"V","Overdracht","N","H"
"606","O","AK",,"715","O","AK",,1-1-2002,"V","Overdracht","N","H"
"606","O","AK",,"715","O","AK",,1-1-2006,"V","Overdracht","N","H"
"606","O","AK",,"715","O","AK",,1-10-2009,"V","Overdracht","N","H"
"606","O","AK",,"744","O","AK",,1-1-2004,"V","Overdracht","N","H"
"606","O","AK",,"744","O","AK",,1-8-2004,"V","Overdracht","N","H"
"606","O","AK",,"744","O","AK",,1-1-2005,"V","Overdracht","N","H"
"606","O","AK",,"744","O","AK",,1-1-2007,"F","Fusie","N","H"
"606","O","AK",,"744","O","AK",,1-1-2012,"V","Overdracht","N","H"
"606","O","AK",,"813","O","AK",,1-8-2004,"V","Overdracht","N","H"
"60673","B","BINS",,"42794","B","BINS",,1-8-2019,"V","Overdracht","J","H"
"60725","B","BINS",,"77456","B","BINS",,1-8-2008,"V","Overdracht","N","H"
"60751","B","BINS",,"42616","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"60790","B","BINS",,"41646","B","BINS",,1-1-2021,"V","Overdracht","J","H"
"608","O","AK",,"696","O","AK",,1-10-1999,"F","Fusie","N","H"
"60803","B","BINS",,"42774","B","BINS",,1-1-2019,"V","Overdracht","N","H"
"60816","B","BINS",,"77456","B","BINS",,1-1-2005,"V","Overdracht","J","H"
"60894","B","BINS",,"42563","B","BINS",,1-3-2003,"V","Overdracht","N","H"
"60907","B","BINS",,"41418","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"60920","B","BINS",,"77456","B","BINS",,1-8-2008,"V","Overdracht","N","H"
"60946","B","BINS",,"40114","B","BINS",,1-1-2005,"V","Overdracht","J","H"
"60959","B","BINS",,"42600","B","BINS",,1-1-2012,"V","Overdracht","N","H"
"60972","B","BINS",,"41659","B","BINS",,1-1-2008,"V","Overdracht","N","H"
"61102","B","BINS",,"41158","B","BINS",,1-8-1999,"F","Fusie","N","H"
"61127","B","BINS",,"42571","B","BINS",,29-12-2010,"V","Overdracht","N","H"
"61179","B","BINS",,"42538","B","BINS",,1-8-2010,"V","Overdracht","N","H"
"61205","B","BINS",,"41245","B","BINS",,1-1-2001,"F","Fusie","J","H"
"61219","B","BINS",,"40596","B","BINS",,1-8-2000,"F","Fusie","N","H"
"61232","B","BINS",,"24844","B","BINS",,1-1-1998,"F","Fusie","N","H"
"61284","B","BINS",,"77235","B","BINS",,1-8-2018,"V","Overdracht","J","H"
"615","O","AK",,"722","O","AK",,1-3-2005,"V","Overdracht","N","H"
"61517","B","BINS",,"77975","B","BINS",,1-1-2016,"V","Overdracht","N","H"
"61531","B","BINS",,"41571","B","BINS",,1-1-2006,"V","Overdracht","N","H"
"61712","B","BINS",,"41851","B","BINS",,1-8-2013,"V","Overdracht","N","H"
"61752","B","BINS",,"94433","B","BINS",,1-1-2019,"V","Overdracht","N","H"
"61765","B","BINS",,"41296","B","BINS",,1-1-2013,"V","Overdracht","N","H"
"619","O","AK",,"722","O","AK",,1-1-2006,"V","Overdracht","N","H"
"61947","B","BINS",,"41296","B","BINS",,1-1-2013,"V","Overdracht","N","H"
"61986","B","BINS",,"77456","B","BINS",,1-1-2005,"V","Overdracht","J","H"
"62025","B","BINS",,"77456","B","BINS",,1-8-2008,"V","Overdracht","N","H"
"62064","B","BINS",,"37949","B","BINS",,1-8-2012,"V","Overdracht","N","H"
"62077","B","BINS",,"41434","B","BINS",,1-1-2024,"V","Overdracht","N","H"
"62141","B","BINS",,"41506","B","BINS",,1-1-2007,"V","Overdracht","N","H"
"62402","B","BINS",,"41411","B","BINS",,1-8-2003,"V","Overdracht","N","H"
"62558","B","BINS",,"41270","B","BINS",,1-8-2001,"V","Overdracht","N","H"
"62571","B","BINS",,"42855","B","BINS",,1-1-2023,"V","Overdracht","J","H"
"62623","B","BINS",,"41347","B","BINS",,1-1-2003,"F","Fusie","N","H"
"62662","B","BINS",,"21712","B","BINS",,1-3-2019,"V","Overdracht","N","H"
"62662","B","BINS",,"41222","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"62662","B","BINS",,"77195","B","BINS",,1-8-2005,"V","Overdracht","N","H"
"62701","B","BINS",,"41595","B","BINS",,1-4-2006,"V","Overdracht","N","H"
"62908","B","BINS",,"44618","B","BINS",,1-8-1998,"F","Fusie","N","H"
"62948","B","BINS",,"40999","B","BINS",,1-8-2006,"V","Overdracht","N","H"
"630","O","AK",,"844","O","AK",,14-6-2002,"V","Overdracht","N","H"
"63038","B","BINS",,"30304","B","BINS",,1-8-2001,"V","Overdracht","N","H"
"63065","B","BINS",,"41425","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"63129","B","BINS",,"41012","B","BINS",,1-8-1998,"F","Fusie","N","H"
"63195","B","BINS",,"40676","B","BINS",,1-1-2006,"V","Overdracht","N","H"
"63220","B","BINS",,"20671","B","BINS",,1-4-2006,"V","Overdracht","N","H"
"63363","B","BINS",,"55238","B","BINS",,1-10-2011,"V","Overdracht","N","H"
"63389","B","BINS",,"24597","B","BINS",,1-1-2003,"V","Overdracht","N","H"
"634","O","AK",,"696","O","AK",,1-9-1999,"F","Fusie","N","H"
"638","O","AK",,"696","O","AK",,1-1-2011,"V","Overdracht","N","H"
"638","O","AK",,"711","O","AK",,1-8-2008,"V","Overdracht","N","H"
"643","O","AK",,"690","O","AK",,1-6-2003,"V","Overdracht","N","H"
"647","O","AK",,"694","O","AK",,1-8-1999,"F","Fusie","N","H"
"648","O","AK",,"477","O","AK",,1-12-2007,"V","Overdracht","N","H"
"648","O","AK",,"696","O","AK",,1-1-2002,"V","Overdracht","N","H"
"649","O","AK",,"677","O","AK",,1-1-1998,"F","Fusie","N","H"
"65430","B","BINS",,"41258","B","BINS",,1-6-2001,"V","Overdracht","N","H"
"65430","B","BINS",,"71488","B","BINS",,1-1-2024,"V","Overdracht","J","H"
"65677","B","BINS",,"41894","B","BINS",,1-1-2010,"V","Overdracht","N","H"
"65755","B","BINS",,"74608","B","BINS",,1-8-1999,"F","Fusie","N","H"
"65833","B","BINS",,"75597","B","BINS",,1-1-2009,"V","Overdracht","N","H"
"66067","B","BINS",,"43253","B","BINS",,1-8-1999,"F","Fusie","N","H"
"66080","B","BINS",,"43253","B","BINS",,1-8-1999,"F","Fusie","N","H"
"661","O","AK",,"694","O","AK",,4-8-1999,"F","Fusie","N","H"
"66145","B","BINS",,"45000","B","BINS",,1-1-2001,"F","Fusie","J","H"
"663","O","AK",,"058","O","AK",,1-8-2003,"V","Overdracht","N","H"
"663","O","AK",,"294","O","AK",,1-1-2006,"V","Overdracht","N","H"
"663","O","AK",,"722","O","AK",,1-1-2012,"V","Overdracht","N","H"
"66808","B","BINS",,"41018","B","BINS",,1-8-2000,"F","Fusie","N","H"
"67159","B","BINS",,"41882","B","BINS",,1-8-2009,"V","Overdracht","N","H"
"672","O","AK",,"401","O","AK",,1-1-2009,"V","Overdracht","N","H"
"672","O","AK",,"403","O","AK",,1-1-2007,"V","Overdracht","N","H"
"672","O","AK",,"403","O","AK",,1-1-2013,"V","Overdracht","N","H"
"672","O","AK",,"413","O","AK",,1-1-2004,"V","Overdracht","N","H"
"672","O","AK",,"606","O","AK",,1-8-2002,"V","Overdracht","N","H"
"672","O","AK",,"606","O","AK",,1-8-2004,"V","Overdracht","N","H"
"672","O","AK",,"606","O","AK",,1-7-2005,"V","Overdracht","N","H"
"672","O","AK",,"696","O","AK",,1-1-2002,"V","Overdracht","N","H"
"672","O","AK",,"696","O","AK",,1-1-2004,"V","Overdracht","N","H"
"672","O","AK",,"696","O","AK",,1-1-2005,"V","Overdracht","N","H"
"672","O","AK",,"696","O","AK",,1-1-2007,"V","Overdracht","N","H"
"672","O","AK",,"696","O","AK",,1-1-2011,"V","Overdracht","N","H"
"672","O","AK",,"706","O","AK",,1-1-2006,"V","Overdracht","N","H"
"672","O","AK",,"711","O","AK",,1-7-2007,"V","Overdracht","N","H"
"672","O","AK",,"711","O","AK",,1-6-2008,"V","Overdracht","N","H"
"674","O","AK",,"602","O","AK",,1-1-2007,"V","Overdracht","N","H"
"67484","B","BINS",,"42616","B","BINS",,1-1-2003,"V","Overdracht","J","H"
"677","O","AK",,"026","O","AK",,1-3-2002,"V","Overdracht","N","H"
"677","O","AK",,"626","O","AK",,1-1-2002,"V","Overdracht","N","H"
"677","O","AK",,"706","O","AK",,1-8-2002,"V","Overdracht","N","H"
"677","O","AK",,"715","O","AK",,1-8-2001,"V","Overdracht","N","H"
"677","O","AK",,"828","O","AK",,1-1-2002,"V","Overdracht","N","H"
"67744","B","BINS",,"47920","B","BINS",,1-1-2005,"V","Overdracht","N","H"
"68186","B","BINS",,"41635","B","BINS",,1-1-2007,"V","Overdracht","N","H"
"687","O","AK",,"696","O","AK",,1-11-2000,"F","Fusie","N","H"
"69005","B","BINS",,"50844","B","BINS",,1-8-2001,"V","Overdracht","N","H"
"69057","B","BINS",,"75375","B","BINS",,1-1-1998,"F","Fusie","N","H"
"69201","B","BINS",,"41246","B","BINS",,1-1-2001,"V","Overdracht","J","H"
"69266","B","BINS",,"85600","B","BINS",,1-1-2002,"V","Overdracht","N","H"
"69539","B","BINS",,"41001","B","BINS",,1-1-2019,"V","Overdracht","N","H"
"69552","B","BINS",,"78066","B","BINS",,20-8-2003,"F","Fusie","J","H"
"696","O","AK",,"026","O","AK",,1-1-2006,"V","Overdracht","N","H"
"696","O","AK",,"058","O","AK",,1-8-2003,"V","Overdracht","N","H"
"696","O","AK",,"102","O","AK",,1-1-2007,"V","Overdracht","N","H"
"696","O","AK",,"136","O","AK",,1-1-2012,"V","Overdracht","N","H"
"696","O","AK",,"222","O","AK",,1-1-2006,"V","Overdracht","N","H"
"696","O","AK",,"401","O","AK",,1-1-2008,"V","Overdracht","N","H"
"696","O","AK",,"403","O","AK",,1-1-2002,"V","Overdracht","N","H"
"696","O","AK",,"706","O","AK",,1-8-2004,"V","Overdracht","N","H"
"696","O","AK",,"715","O","AK",,1-1-2006,"V","Overdracht","N","H"
"696","O","AK",,"844","O","AK",,1-1-2006,"V","Overdracht","N","H"
"696","O","AK",,"947","O","AK",,1-1-2021,"V","Overdracht","N","H"
"69655","B","BINS",,"55238","B","BINS",,1-1-2001,"F","Fusie","J","H"
"69760","B","BINS",,"40985","B","BINS",,1-1-1998,"F","Fusie","N","H"
"69825","B","BINS",,"41551","B","BINS",,1-1-2006,"V","Overdracht","N","H"
"69838","B","BINS",,"31017","B","BINS",,1-8-2001,"F","Fusie","N","H"
"69864","B","BINS",,"30051","B","BINS",,1-8-2014,"V","Overdracht","N","H"
"70002","B","BINS",,"70033","B","BINS",,1-8-2015,"V","Overdracht","N","H"
"70033","B","BINS",,"41496","B","BINS",,1-1-2021,"V","Overdracht","J","H"
"70045","B","BINS",,"42992","B","BINS",,10-8-2016,"V","Overdracht","N","H"
"70124","B","BINS",,"41182","B","BINS",,1-8-1999,"F","Fusie","N","H"
"70163","B","BINS",,"10393","B","BINS",,1-8-2003,"V","Overdracht","N","H"
"70163","B","BINS",,"83189","B","BINS",,1-8-2017,"V","Overdracht","N","H"
"70176","B","BINS",,"78782","B","BINS",,1-8-2018,"V","Overdracht","N","H"
"70280","B","BINS",,"87205","B","BINS",,1-1-2023,"V","Overdracht","J","H"
"70319","B","BINS",,"41138","B","BINS",,1-1-2010,"V","Overdracht","N","H"
"70332","B","BINS",,"41226","B","BINS",,1-8-2000,"F","Fusie","N","H"
"70344","B","BINS",,"40856","B","BINS",,1-2-2021,"V","Overdracht","J","H"
"70345","B","BINS",,"83280","B","BINS",,1-8-2007,"V","Overdracht","N","H"
"70423","B","BINS",,"41039","B","BINS",,1-1-2004,"V","Overdracht","N","H"
"70500","B","BINS",,"44618","B","BINS",,1-8-1998,"F","Fusie","N","H"
"70579","B","BINS",,"40888","B","BINS",,1-8-2006,"V","Overdracht","N","H"
"706","O","AK",,"026","O","AK",,1-4-2004,"V","Overdracht","N","H"
"706","O","AK",,"026","O","AK",,1-2-2005,"V","Overdracht","N","H"
"706","O","AK",,"026","O","AK",,1-1-2006,"V","Overdracht","N","H"
"706","O","AK",,"026","O","AK",,1-1-2007,"V","Overdracht","N","H"
"706","O","AK",,"035","O","AK",,1-11-2001,"V","Overdracht","N","H"
"706","O","AK",,"101","O","AK",,1-8-2010,"V","Overdracht","N","H"
"706","O","AK",,"102","O","AK",,1-1-2011,"V","Overdracht","N","H"
"706","O","AK",,"136","O","AK",,1-1-2002,"V","Overdracht","N","H"
"706","O","AK",,"136","O","AK",,1-1-2005,"V","Overdracht","N","H"
"706","O","AK",,"136","O","AK",,1-8-2006,"V","Overdracht","N","H"
"706","O","AK",,"136","O","AK",,1-1-2010,"V","Overdracht","N","H"
"706","O","AK",,"136","O","AK",,1-1-2020,"V","Overdracht","N","H"
"706","O","AK",,"165","O","AK",,1-1-2009,"V","Overdracht","N","H"
"706","O","AK",,"165","O","AK",,1-1-2010,"V","Overdracht","N","H"
"706","O","AK",,"240","O","AK",,1-1-2002,"V","Overdracht","N","H"
"706","O","AK",,"250","O","AK",,1-1-2006,"V","Overdracht","N","H"
"706","O","AK",,"267","O","AK",,1-1-2006,"V","Overdracht","N","H"
"706","O","AK",,"403","O","AK",,1-8-2005,"V","Overdracht","N","H"
"706","O","AK",,"600","O","AK",,1-1-2002,"V","Overdracht","N","H"
"706","O","AK",,"602","O","AK",,1-5-2006,"F","Fusie","N","H"
"706","O","AK",,"606","O","AK",,1-8-2002,"V","Overdracht","N","H"
"706","O","AK",,"606","O","AK",,1-8-2019,"V","Overdracht","N","H"
"706","O","AK",,"638","O","AK",,1-1-2012,"V","Overdracht","N","H"
"706","O","AK",,"642","O","AK",,1-1-2002,"V","Overdracht","N","H"
"706","O","AK",,"665","O","AK",,1-10-2001,"V","Overdracht","N","H"
