NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
30FF,U,PROS,Praktijkschool De Goudse Waarden,H.J. Nederhorststraat 2.0 ,2801SC,GOUDA,Zuid-Holland,Active,Practical Education,14.5,2010s,,2010-08-01 to Present,2010-08-01,,52.016132,4.6953448
30GA,U,VOS,Parkendaal Lyceum,Kerklaan 25.0 ,7311AB,APELDOORN,Gelderland,Closed,Regular Secondary School,9.6,2000s,2010s,2009-08-01 to 2019-03-19,2009-08-01,2019-03-19,52.217671,5.9605527
30GA,U,VOS,Parkendaal Lyceum,Regentesselaan 8.0 ,7316AC,APELDOORN,Gelderland,Closed,Regular Secondary School,9.6,2000s,2010s,2009-08-01 to 2019-03-19,2009-08-01,2019-03-19,52.2177157,5.9643419
29ZT,U,VOS,Isaac Beeckman Academie Kapelle,Goessestraatweg 19.0 ,4421AD,KAPELLE,Zeeland,Closed,Regular Secondary School,15.0,2000s,2020s,2009-08-01 to 2024-08-01,2009-08-01,2024-08-01,51.4854476,3.9515034
29ZT,U,VOS,Isaac Beeckman Academie Kapelle,Stationsstraat 51.0 ,4421AK,KAPELLE,Zeeland,Closed,Regular Secondary School,15.0,2000s,2020s,2009-08-01 to 2024-08-01,2009-08-01,2024-08-01,51.48127820000001,3.9558676
30AC,U,VOS,De Vrije Ruimte VO,Laan van Poot 93.0 ,2566EA,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,16.1,2000s,,2009-01-01 to Present,2009-01-01,,52.0859579,4.261917299999999
30AC,U,VOS,De Vrije Ruimte VO,Stadhouderslaan 15.0 ,2517HV,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,16.1,2000s,,2009-01-01 to Present,2009-01-01,,52.0869556,4.281394
29VW,U,PROS,Jacob Juch Praktijkschool,Talingstraat 170.0 ,3082MH,ROTTERDAM,Zuid-Holland,Active,Practical Education,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.88499110000001,4.4664514
29VX,U,PROS,Sint Marcus praktijkschool,Huismanstraat 30.0 ,3082HK,ROTTERDAM,Zuid-Holland,Active,Practical Education,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.8851334,4.4616858
29VY,U,PROS,RSG Tromp Meesters Praktijkschool,Stationsstraat 40.0 ,8331GK,STEENWIJK,Overijssel,Active,Practical Education,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.7898581,6.121871
29VZ,U,PROS,PrO Nieuw Rotterdam,Schietbaanstraat 26.0 ,3014ZX,ROTTERDAM,Zuid-Holland,Active,Practical Education,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.9156601,4.4647298
29WG,U,VOS,De Passie,Dokter G.H. Beensweg 21.0 ,7642CH,WIERDEN,Overijssel,Active,Regular Secondary School,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.3547169,6.5803682
29WG,U,VOS,De Passie,Akkerwal 2.0 ,7642NV,WIERDEN,Overijssel,Active,Regular Secondary School,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.3529753,6.6038044
29WG,U,VOS,"de Passie, Evangelische school voor Vmbo-tl, Havo, Vwo",Esrand 2.0 ,7642ZZ,WIERDEN,Overijssel,Active,Regular Secondary School,16.5,2000s,,2008-08-01 to Present,2008-08-01,,51.9723145,6.7257887
29YT,U,VOS,Compas VMBO,Zuiderzee 200.0 ,1503HZ,ZAANDAM,Noord-Holland,Active,Regular Secondary School,16.5,2000s,,2008-08-01 to Present,2008-08-01,,52.4538097,4.833351
26JR02,D,VSTS,Joannesschool voor Praktijkonderwijs,Bernhardstraat 10.0 ,5831EC,BOXMEER,Noord-Brabant,Closed,Secondary Technical School,5.0,2000s,2010s,2007-08-01 to 2012-08-01,2007-08-01,2012-08-01,51.646418,5.9441051
29RN,U,VOS,De Kampanje,Daam Fockemalaan 22.0 ,3818KG,AMERSFOORT,Utrecht,Closed,Regular Secondary School,7.7,2000s,2010s,2007-02-01 to 2014-10-01,2007-02-01,2014-10-01,52.1445613,5.3520017
29TA,U,VOS,Stichting Onoverwinlijkheisscholen VO,Nijenburg 73.0 ,1081GE,AMSTERDAM,Noord-Holland,Closed,Regular Secondary School,0.7,2000s,2000s,2007-01-01 to 2007-10-01,2007-01-01,2007-10-01,52.3282004,4.8650902
29RX,U,VOS,Eigenwijs Feerwerd VO,Valgeweg 7.0 ,9892PD,FEERWERD,Groningen,Closed,Regular Secondary School,0.9,2000s,2000s,2007-01-01 to 2007-12-01,2007-01-01,2007-12-01,53.30693979999999,6.4651934
29TB,U,VOS,Stichting Onoverwinlijkheidsscholen,Rivierenlaan 219.0 ,8226LG,LELYSTAD,Flevoland,Closed,Regular Secondary School,2.2,2000s,2000s,2007-01-01 to 2009-04-01,2007-01-01,2009-04-01,52.4889817,5.4942955
29RZ,U,VOS,Instituut Vrijbergen VO,Rijnsburgerweg 91.0 -93,2334BJ,LEIDEN,Zuid-Holland,Closed,Regular Secondary School,2.6,2000s,2000s,2007-01-01 to 2009-07-31,2007-01-01,2009-07-31,52.1720891,4.477749800000001
29TC,U,VOS,De Amsterdamse School VO,Nieuwezijds Voorburgwal 68.0 ,1012SE,AMSTERDAM,Noord-Holland,Closed,Regular Secondary School,6.9,2000s,2010s,2007-01-01 to 2013-12-01,2007-01-01,2013-12-01,52.3762641,4.893143999999999
29RY,U,VOS,Iederwijs Deventer (De Paradox) VO,Ganzensteeg 7.0 ,7251LC,VORDEN,Gelderland,Closed,Regular Secondary School,8.6,2000s,2010s,2007-01-01 to 2015-08-01,2007-01-01,2015-08-01,52.1046498,6.3722344
29RY,U,VOS,Iederwijs De Paradox,Nijverheidsweg 2.0 ,7251JV,VORDEN,Gelderland,Closed,Regular Secondary School,8.6,2000s,2010s,2007-01-01 to 2015-08-01,2007-01-01,2015-08-01,50.8419064,5.720971
29RY,U,VOS,School De Paradox,Enkweg 17.0 A,7251EV,VORDEN,Gelderland,Closed,Regular Secondary School,8.6,2000s,2010s,2007-01-01 to 2015-08-01,2007-01-01,2015-08-01,52.1057186,6.3227198
29RW,U,VOS,De Nieuwe School Amsterdam VO,Herengracht 274.0 ,1016BW,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,18.1,2000s,,2007-01-01 to Present,2007-01-01,,52.3710079,4.886559699999999
29TV,U,VOS,De Ruimte Soest (VO),Insingerstraat 39.0 -53,3766MA,SOEST,Utrecht,Active,Regular Secondary School,18.1,2000s,,2007-01-01 to Present,2007-01-01,,52.1614377,5.2768689
29TV,U,VOS,De Ruimte,Insingerstraat 39.0 ,3766MA,SOEST,Utrecht,Active,Regular Secondary School,18.1,2000s,,2007-01-01 to Present,2007-01-01,,52.1614377,5.2768689
02NZ04,D,VSTZ,Ludgercollege Katholieke Scholengemeenschap voor Lyceum Havo Mavo,Houtsmastraat 11.0 B,7002KA,DOETINCHEM,Gelderland,Closed,Secondary Branch Location,2.0,2000s,2000s,2006-08-01 to 2008-08-01,2006-08-01,2008-08-01,51.9729328,6.314404
28DB,U,VOS,Orion College,Biesdonkweg 33.0 ,4826KS,BREDA,Noord-Brabant,Closed,Regular Secondary School,10.0,2000s,2010s,2006-08-01 to 2016-08-01,2006-08-01,2016-08-01,51.6028666,4.7847795
28DB,U,VOS,Orion Lyceum voor vwo en havo,Waterloostraat 27.0 ,4826LW,BREDA,Noord-Brabant,Closed,Regular Secondary School,10.0,2000s,2010s,2006-08-01 to 2016-08-01,2006-08-01,2016-08-01,51.6064642,4.779768499999999
28CA,U,PROS,Nog niet bekend,Wiekslag 50.0 ,3815GS,AMERSFOORT,Utrecht,Active,Practical Education,18.5,2000s,,2006-08-01 to Present,2006-08-01,,52.1618583,5.4097858
28DF,U,PROS,Accent praktijkonderwijs Hoogvliet,Max Havelaarweg 53.0 ,3193VA,HOOGVLIET ROTTERDAM,Zuid-Holland,Active,Practical Education,18.5,2000s,,2006-08-01 to Present,2006-08-01,,51.8675846,4.3464522
28DH,U,VOS,Yburg College,Franz Zieglerstraat 201.0 ,1087HN,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,18.5,2000s,,2006-08-01 to Present,2006-08-01,,52.3529124,5.0076035
28DH,U,VOS,IJburg College voor Vwo Havo Mavo en Vbo,Pampuslaan 1.0 ,1087HP,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,18.5,2000s,,2006-08-01 to Present,2006-08-01,,52.3512531,5.0041575
28AC,U,VOS,Evangelische School voor VWO HAVO MAVO De Passie,Contactweg 150.0 ,1014BW,AMSTERDAM,Noord-Holland,Closed,Regular Secondary School,9.0,2000s,2010s,2005-08-01 to 2014-08-01,2005-08-01,2014-08-01,52.3985505,4.8538573
28AC,U,VOS,Evangelische School voor VWO HAVO MAVO De Passie,Zekeringstraat 38.0 -40,1014BT,AMSTERDAM,Noord-Holland,Closed,Regular Secondary School,9.0,2000s,2010s,2005-08-01 to 2014-08-01,2005-08-01,2014-08-01,52.396849,4.8502594
27ZF,U,VOS,Pleincollege Bisschop Bekkers voor Lyceum en Havo,Avignonlaan 1.0 ,5627GA,EINDHOVEN,Noord-Brabant,Closed,Regular Secondary School,11.0,2000s,2010s,2005-08-01 to 2016-08-01,2005-08-01,2016-08-01,51.4777768,5.446712199999999
27ZH,U,VOS,Sint-Maartenscollege,Bemelerweg 1.0 ,6226NE,MAASTRICHT,Limburg,Active,Regular Secondary School,19.5,2000s,,2005-08-01 to Present,2005-08-01,,50.8479703,5.728991100000001
27ZJ,U,VOS,Bonnefantencollege,Tongerseweg 135.0 ,6213GB,MAASTRICHT,Limburg,Active,Regular Secondary School,19.5,2000s,,2005-08-01 to Present,2005-08-01,,50.84186709999999,5.6711652
27ZJ,U,VOS,Bonnefantencollege,Eenhoornsingel 100.0 ,6216CW,MAASTRICHT,Limburg,Active,Regular Secondary School,19.5,2000s,,2005-08-01 to Present,2005-08-01,,50.8489843,5.663141299999999
28BN,U,PROS,Tender College Heemskerk voor Praktijkonderwijs,De Velst 6.0 ,1963KL,HEEMSKERK,Noord-Holland,Active,Practical Education,19.5,2000s,,2005-08-01 to Present,2005-08-01,,52.51364359999999,4.6863771
28BN,U,PROS,Tender College Heemskerk voor Praktijkonderwijs,Jan van Kuikweg 12.0 ,1965BB,HEEMSKERK,Noord-Holland,Active,Practical Education,19.5,2000s,,2005-08-01 to Present,2005-08-01,,52.5014637,4.6671952
28BU,U,PROS,Onbekend,Klipgriend 3.0 ,1356GA,ALMERE,Flevoland,Active,Practical Education,19.5,2000s,,2005-08-01 to Present,2005-08-01,,52.3392265,5.237767799999999
28BU,U,PROS,Praktijkonderwijs Almere-Marathonlaan,Marathonlaan 7.0 ,1318ED,ALMERE,Flevoland,Active,Practical Education,19.5,2000s,,2005-08-01 to Present,2005-08-01,,52.3889029,5.251704
28BU,U,PROS,Praktijkonderwijs Almere-Marathonlaan,Tom Poesstraat 2.0 ,1336AE,ALMERE,Flevoland,Active,Practical Education,19.5,2000s,,2005-08-01 to Present,2005-08-01,,52.4021301,5.310435900000001
02VJ06,D,VSTS,PC en RK SGM Ubbo Emmius SGM v Lyc Havo Mavo Vbo,Boslaan 32.0 ,9591BK,ONSTWEDDE,Groningen,Active,Secondary Technical School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,53.0354193,7.039719
02VJ06,D,VSTS,Stichting bijzonder voortgezet onderwijs Ubbo Emmius voor Lyc Havo Mavo Vbo,Boslaan 18.0 ,9591BJ,ONSTWEDDE,Groningen,Active,Secondary Technical School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,53.03464899999999,7.0401653
25DA09,D,VSTS,Atlas College voor Lyceum Havo Mavo Vbo Lwoo Locatie De Triade,Oosthuizerweg 10.0 ,1135GH,EDAM,Noord-Holland,Active,Secondary Technical School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.5135942,5.0444672
25DA09,D,VSTS,Atlas College voor Lyceum Havo Mavo Vbo Lwoo Locatie De Triade,Nijverheidstraat 2.0 ,1135GE,EDAM,Noord-Holland,Active,Secondary Technical School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.513496,5.043809599999999
27VD,U,VOS,Groenhorst College Almere Afdeling VMBO-groen,Kerkstraat 98.0 ,1354AC,ALMERE,Flevoland,Active,Regular Secondary School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.3353607,5.221778899999999
27VD,U,VOS,Groenhorst College Almere Afdeling VMBO-groen,Heliumweg 1.0 ,1362JA,ALMERE,Flevoland,Active,Regular Secondary School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.3476472,5.1664794
27VF,U,PROS,Hans Petri School,Willem de Zwijgerlaan 49.0 ,3314NX,DORDRECHT,Zuid-Holland,Active,Practical Education,20.5,2000s,,2004-08-01 to Present,2004-08-01,,51.7979506,4.6678621
27VF,U,PROS,Hans Petri School,Anna van Saksenstraat 11.0 ,3314NC,DORDRECHT,Zuid-Holland,Active,Practical Education,20.5,2000s,,2004-08-01 to Present,2004-08-01,,51.7984498,4.667953
27VG,U,VOS,Porta Mosana College,Oude Molenweg 130.0 ,6228XW,MAASTRICHT,Limburg,Active,Regular Secondary School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,50.8342398,5.7330005
27VH,U,PROS,Praktijkschool De Dreef,Dubbelink 3.0 ,1102AL,AMSTERDAM,Noord-Holland,Active,Practical Education,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.3227139,4.9505408
27VH,U,PROS,Praktijkschool De Dreef,Alexander Dumaslaan 7.0 ,1102WD,AMSTERDAM,Noord-Holland,Active,Practical Education,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.3237804,4.9411947
27ZB,U,VOS,"Instituut Blankestijn, particuliere scholengemeenschap mavo-havo-vwo",Oudegracht 189.0 ,3511NE,UTRECHT,Utrecht,Active,Regular Secondary School,20.5,2000s,,2004-08-01 to Present,2004-08-01,,52.08865729999999,5.1209832
02FY05,D,VSTS,Mollerlyceum Rooms Katholiek Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Edward Jennerstraat 6.0 ,4631LA,HOOGERHEIDE,Noord-Brabant,Closed,Secondary Technical School,9.2,2000s,2010s,2003-08-01 to 2012-10-23,2003-08-01,2012-10-23,51.4280299,4.3247336
03WO03,D,VSTS,Van Lodensteincollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Europaweg 4.0 ,2711AH,ZOETERMEER,Zuid-Holland,Active,Secondary Technical School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,52.0631671,4.4882593
03WO03,D,VSTS,Van Lodensteincollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Oldenbarnevelderweg 80.0 ,3772GH,BARNEVELD,Gelderland,Active,Secondary Technical School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,52.1360858,5.5677634
03WO03,D,VSTS,Van Lodensteincollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Lunterseweg 94.0 ,3772TS,BARNEVELD,Gelderland,Active,Secondary Technical School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,52.1243674,5.5878703
17CK01,D,VSTS,Regionale Scholengemeenschap 't Slingerbos voor Ath Havo Mavo,Horsterweg 192.0 ,3891EV,ZEEWOLDE,Flevoland,Active,Secondary Technical School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,52.3276202,5.5301255
19XH08,D,VSTZ,Hooghuis Lyceum,Kapelaan Nausstraat 2.0 ,5348TH,OSS,Noord-Brabant,Active,Secondary Branch Location,21.5,2000s,,2003-08-01 to Present,2003-08-01,,51.771794,5.542504999999999
19XH08,D,VSTZ,Het Hooghuis locatie De Singel,Euterpehof 20.0 ,5342CW,OSS,Noord-Brabant,Active,Secondary Branch Location,21.5,2000s,,2003-08-01 to Present,2003-08-01,,51.7606017,5.5174601
27RW,U,VOS,De Passie Evangelische School voor Vmbo-T Havo Vwo,Rosestraat 1025.0 ,3071AL,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,51.9051473,4.5079726
27RW,U,VOS,"de Passie Evangelische School voor Vmbo-tl, Havo, Atheneum, Gymnasium",Ulaanbaatarplein 6.0 ,3072JP,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,21.5,2000s,,2003-08-01 to Present,2003-08-01,,51.9244201,4.4777325
02LB09,D,VSTZ,Openbare Scholengemeenschap Nieuw Zuid voor Lyceum Havo Mavo Vbo Lwoo,Oosterhagen 251.0 ,3078CL,ROTTERDAM,Zuid-Holland,Closed,Secondary Branch Location,1.0,2000s,2000s,2002-08-01 to 2003-08-01,2002-08-01,2003-08-01,51.8876506,4.559828899999999
14SF05,D,VSTZ,Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro,Elizabeth Wolffstraat 1.0 ,2806PJ,GOUDA,Zuid-Holland,Closed,Secondary Branch Location,1.0,2000s,2000s,2002-08-01 to 2003-08-01,2002-08-01,2003-08-01,52.015955,4.715662399999999
12RB02,D,VSTZ,Gemeentelijke Scholengemeenschap Helinium voor Atheneum Havo Mavo Vbo Lwoo,Jacq Perkstraat 2.0 -4,3221TM,HELLEVOETSLUIS,Zuid-Holland,Closed,Secondary Branch Location,1.4,2000s,2000s,2002-08-01 to 2004-01-01,2002-08-01,2004-01-01,51.832639,4.138112
01VJ07,D,VSTZ,Etty Hillesum Lyceum voor Lyceum Atheneum Havo Mavo Vbo Lwoo Pro,Prinses Beatrixstraat 5.0 -7,7415HM,DEVENTER,Overijssel,Closed,Secondary Branch Location,2.0,2000s,2000s,2002-08-01 to 2004-08-01,2002-08-01,2004-08-01,52.2702714,6.170424
17WQ10,D,VSTZ,Christelijke Scholengemeenschap Aquamarijn voor Lyc Havo Mavo Vbo Lwoo,Ambonlaan 101.0 ,3131ZA,VLAARDINGEN,Zuid-Holland,Closed,Secondary Branch Location,2.0,2000s,2000s,2002-08-01 to 2004-08-01,2002-08-01,2004-08-01,51.9125859,4.3318599
18CR06,D,VSTZ,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Sweelinckstraat 25.0 ,7557SK,HENGELO OV,Overijssel,Closed,Secondary Branch Location,2.0,2000s,2000s,2002-08-01 to 2004-08-01,2002-08-01,2004-08-01,52.2696655,6.8121508
