NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
25LV06,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Beethovengaarde 1.0 ,5344CB,OSS,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV07,D,LOC,higher,locations,Lokatie CORELLISTR,Corellistraat 10.0 ,5344AG,OSS,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV07,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Corellistraat 10.0 ,5344AG,OSS,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV08,D,LOC,higher,locations,Lokatie HET RIET,Het Riet 7.0 ,5431NL,CUIJK,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV08,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Het Riet 7.0 ,5431NL,CUIJK,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV09,D,LOC,higher,locations,Lokatie J V CUYKSTR,Jan van Cuijkstraat 52.0 ,5431GC,CUIJK,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV09,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Jan van Cuijkstraat 52.0 ,5431GC,CUIJK,Noord-Brabant,1996-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,10.0
25LV12,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Tuinzigtlaan 12.0 ,4812XN,BREDA,Noord-Brabant,1998-08-01,,True,H,LOC,D,Higher Education Location,Active,26.5
25LV12,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Tuinzigtlaan 12.0 ,4812XN,BREDA,Noord-Brabant,1998-08-01,,True,A,LOC,D,Higher Education Location,Active,26.5
25LV14,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Waterloostraat 27.0 ,4826LW,BREDA,Noord-Brabant,1998-01-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,3.6
25LV15,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Leygraaf,Meierijlaan 47.0 ,5628BC,EINDHOVEN,Noord-Brabant,1998-01-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,8.6
25LV16,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Brabantgroep,Fatimastraat 35.0 ,5017AJ,TILBURG,Noord-Brabant,1998-08-01,,True,H,LOC,D,Higher Education Location,Active,26.5
25LV16,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Fatimastraat 35.0 ,5017AJ,TILBURG,Noord-Brabant,1998-08-01,,True,H,LOC,D,Higher Education Location,Active,26.5
25LV16,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Dr. Ahausstraat 1.0 ,5042EK,TILBURG,Noord-Brabant,1998-08-01,,True,A,LOC,D,Higher Education Location,Active,26.5
25LV17,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Brabantgroep,De Hork 25.0 ,5431NS,CUIJK,Noord-Brabant,2000-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,6.0
25LV18,D,LOC,higher,locations,Regionaal Opleidingen Centrum de Brabantgroep,Batavenweg 11.0 ,5349BC,OSS,Noord-Brabant,2000-08-01,2006-08-01,False,H,LOC,D,Higher Education Location,Historical,6.0
25LV20,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Tuinzigtlaan 12.0 ,4812XN,BREDA,Noord-Brabant,2006-08-01,,True,A,LOC,D,Higher Education Location,Active,18.5
25LV21,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Fatimastraat 35.0 ,5017AJ,TILBURG,Noord-Brabant,2006-08-01,2010-08-01,False,H,LOC,D,Higher Education Location,Historical,4.0
25LV22,D,LOC,higher,locations,Scholengemeenschap De Rooi Pannen,Kaakstraat 1.0 ,5623AD,EINDHOVEN,Noord-Brabant,2006-08-01,,True,A,LOC,D,Higher Education Location,Active,18.5
25LW01,D,LOC,higher,locations,Lokatie P DYKEMAWG,Pop Dijkemaweg 88.0 ,9731BH,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW01,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Pop Dijkemaweg 88.0 ,9731BH,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW02,D,LOC,higher,locations,Lokatie BOVENBUREN,Bovenburen 63.0 ,9675HB,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW02,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Bovenburen 63.0 ,9675HB,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW02,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Verzetsstrijderslaan 2.0 ,9727CE,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW03,D,LOC,higher,locations,Lokatie DWINGELOWG,Dwingelooweg 51.0 ,9671KB,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW03,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Dwingelooweg 51.0 ,9671KB,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW03,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Warfstraat 1.0 ,9951BS,WINSUM GN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW03,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Warfstraat 1.0 ,9951BS,WINSUM GN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW04,D,LOC,higher,locations,Lokatie MUNTINGLN,Muntinglaan 3.0 ,9727JT,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW04,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Muntinglaan 3.0 ,9727JT,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW05,D,LOC,higher,locations,Lokatie H SICCAMASNGL,Hora Siccamasingel 177.0 ,9721HE,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW05,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Hora Siccamasingel 177.0 ,9721HE,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW08,D,LOC,higher,locations,Lokatie ZWET,Zwet 1.0 ,9932AA,DELFZIJL,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW08,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Zwet 1.0 ,9932AA,DELFZIJL,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW08,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Van Ketwich Verschuurln 100.0 ,9721SW,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW09,D,LOC,higher,locations,Lokatie DIAMANTLN,Diamantlaan 16.0 ,9743BG,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW09,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Diamantlaan 16.0 ,9743BG,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW11,D,LOC,higher,locations,Lokatie DS PETERSENSTR,Ds. Petersenstraat 1.0 ,9641EM,VEENDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW11,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Ds. Petersenstraat 1.0 ,9641EM,VEENDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW11,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Visserijweg 2.0 ,9936HB,FARMSUM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW11,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Visserijweg 2.0 ,9936HB,FARMSUM,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW12,D,LOC,higher,locations,Lokatie MARKTSTR,Marktstraat 43.0 ,9581AB,MUSSELKANAAL,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Marktstraat 43.0 ,9581AB,MUSSELKANAAL,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Laan van de Sport 4.0 ,9603TG,HOOGEZAND,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW12,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Laan van de Sport 4.0 ,9603TG,HOOGEZAND,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW13,D,LOC,higher,locations,Lokatie NW BOTERINGESTR,Nieuwe Boteringestraat 28.0 ,9712PM,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW13,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Nieuwe Boteringestraat 28.0 ,9712PM,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW13,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,P.C. Hooftlaan 1.0 ,9673GS,WINSCHOTEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW15,D,LOC,higher,locations,Lokatie J G PINKSTERSTR,J.G. Pinksterstraat 26.0 ,9641AX,VEENDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW15,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,J.G. Pinksterstraat 26.0 ,9641AX,VEENDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW15,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Sportparklaan 5.0 ,9502CW,STADSKANAAL,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW16,D,LOC,higher,locations,Lokatie PARKWG,Parkweg 128.0 ,9727HD,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW16,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Parkweg 128.0 ,9727HD,GRONINGEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW16,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Verlengde Visserstraat 20.0 ,9718JB,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW17,D,LOC,higher,locations,Lokatie WILHELMINAWG,Wilhelminaweg 14.0 a,9901CM,APPINGEDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW17,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Wilhelminaweg 14.0 a,9901CM,APPINGEDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW17,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Paul Krugerstraat 1.0 ,9401AG,ASSEN,Drenthe,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW18,D,LOC,higher,locations,Lokatie P C HOOFTLN,P.C. Hooftlaan 103.0 ,9673GV,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW18,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,P.C. Hooftlaan 103.0 ,9673GV,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW18,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Hertenkampstraat 6.0 ,9641GA,VEENDAM,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW19,D,LOC,higher,locations,Lokatie FRANKRYKLN,Frankrijklaan 2.0 ,9501RP,STADSKANAAL,Groningen,1996-08-01,2015-08-01,False,H,LOC,D,Higher Education Location,Historical,19.0
25LW19,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Frankrijklaan 2.0 ,9501RP,STADSKANAAL,Groningen,1996-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,19.0
25LW20,D,LOC,higher,locations,Lokatie PLATOLN,Platolaan 2.0 ,9404EN,ASSEN,Drenthe,1996-08-01,2016-08-02,False,H,LOC,D,Higher Education Location,Historical,20.0
25LW20,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Platolaan 2.0 ,9404EN,ASSEN,Drenthe,1996-08-01,2016-08-02,False,H,LOC,D,Higher Education Location,Historical,20.0
25LW20,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Anne de Vriesstraat 70.0 ,9402NT,ASSEN,Drenthe,1996-08-01,2016-08-02,False,H,LOC,D,Higher Education Location,Historical,20.0
25LW20,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Hoveniersweg 1.0 ,9502BW,STADSKANAAL,Groningen,1996-08-01,2016-08-02,False,A,LOC,D,Higher Education Location,Historical,20.0
25LW21,D,LOC,higher,locations,Lokatie MELISSEWG,Melisseweg 17.0 ,9731BM,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW21,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Melisseweg 17.0 ,9731BM,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW22,D,LOC,higher,locations,Lokatie BRUGSTR,Brugstraat 7.0 a,9712AA,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW22,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Brugstraat 7.0 a,9712AA,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW22,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Van Swietenlaan 1.0 -3,9728NX,GRONINGEN,Groningen,1996-08-01,2019-04-01,False,H,LOC,D,Higher Education Location,Historical,22.7
25LW23,D,LOC,higher,locations,Lokatie ZWANEDRIFT,Zwanedrift 2.0 ,8446KS,HEERENVEEN,Friesland,1996-08-01,2017-08-01,False,H,LOC,D,Higher Education Location,Historical,21.0
25LW23,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Zwanedrift 2.0 ,8446KS,HEERENVEEN,Friesland,1996-08-01,2017-08-01,False,H,LOC,D,Higher Education Location,Historical,21.0
25LW23,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,De Schelp 35.0 ,9351NV,LEEK,Groningen,1996-08-01,2017-08-01,False,H,LOC,D,Higher Education Location,Historical,21.0
25LW24,D,LOC,higher,locations,Lokatie ZUIDWOLDIGERWG,Zuidwoldigerweg 30.0 -32,7908AD,HOOGEVEEN,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW24,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Zuidwoldigerweg 30.0 -32,7908AD,HOOGEVEEN,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW24,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Rustenburgerstraat 436.0 ,1072HK,AMSTERDAM,Noord-Holland,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW25,D,LOC,higher,locations,Lokatie HORTENSIASTR,Hortensiastraat 1.0 ,9675GP,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW25,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Hortensiastraat 1.0 ,9675GP,WINSCHOTEN,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW25,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Boumaboulevard 113.0 ,9723ZS,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW26,D,LOC,higher,locations,Lokatie FLINTSTR,Flintstraat 30.0 ,7815RG,EMMEN,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW26,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Flintstraat 30.0 ,7815RG,EMMEN,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW26,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Duurswoldlaan 2.0 A,9936HA,FARMSUM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW26,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Duurswoldlaan 2.0 A,9936HA,FARMSUM,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW27,D,LOC,higher,locations,Lokatie WERKHORST,Werkhorst 30.0 ,7944AT,MEPPEL,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW27,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Werkhorst 30.0 ,7944AT,MEPPEL,Drenthe,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW27,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Continentenlaan 2.0 -4,9501DG,STADSKANAAL,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW28,D,LOC,higher,locations,Lokatie HEILIGGRAVENWG,Heiliggravenweg 29.0 ,9901CG,APPINGEDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW28,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Heiliggravenweg 29.0 ,9901CG,APPINGEDAM,Groningen,1996-08-01,,True,H,LOC,D,Higher Education Location,Active,28.5
25LW28,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Antonius Deusinglaan 1.0 ,9713AV,GRONINGEN,Groningen,1996-08-01,,True,A,LOC,D,Higher Education Location,Active,28.5
25LW29,D,LOC,higher,locations,Lokatie HERTENKAMPSTR,Hertenkampstraat 6.0 ,9641GA,VEENDAM,Groningen,1996-08-01,2015-08-01,False,H,LOC,D,Higher Education Location,Historical,19.0
25LW29,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Hertenkampstraat 6.0 ,9641GA,VEENDAM,Groningen,1996-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,19.0
25LW30,D,LOC,higher,locations,Lokatie GRINTWG,Grintweg 70.0 ,9675HL,WINSCHOTEN,Groningen,1996-08-01,2010-08-01,False,H,LOC,D,Higher Education Location,Historical,14.0
25LW30,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Grintweg 70.0 ,9675HL,WINSCHOTEN,Groningen,1996-08-01,2010-08-01,False,H,LOC,D,Higher Education Location,Historical,14.0
25LW31,D,LOC,higher,locations,Lokatie TOLBERTERSTR,Tolberterstraat 72.0 ,9351BJ,LEEK,Groningen,1996-08-01,2012-01-01,False,H,LOC,D,Higher Education Location,Historical,15.4
25LW31,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Tolberterstraat 72.0 ,9351BJ,LEEK,Groningen,1996-08-01,2012-01-01,False,H,LOC,D,Higher Education Location,Historical,15.4
25LW32,D,LOC,higher,locations,Lokatie BORGWG,Borgweg 46.0 A,9951BG,WINSUM GN,Groningen,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LW32,D,LOC,higher,locations,Regionaal Opleidingen Centrum Groningen,Borgweg 46.0 A,9951BG,WINSUM GN,Groningen,1996-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LW33,D,LOC,higher,locations,ROC Noorderpoortcollege,Poortstraat 50.0 ,9716JJ,GRONINGEN,Groningen,1998-08-01,2013-05-01,False,A,LOC,D,Higher Education Location,Historical,14.7
25LW34,D,LOC,higher,locations,ROC Noorderpoortcollege,Kraneweg 76.0 ,9718JV,GRONINGEN,Groningen,1998-08-01,2001-08-01,False,H,LOC,D,Higher Education Location,Historical,3.0
25LW35,D,LOC,higher,locations,ROC Noorderpoortcollege,Van Iddekingeweg 140.0 ,9721CL,GRONINGEN,Groningen,1998-08-01,2006-09-01,False,H,LOC,D,Higher Education Location,Historical,8.1
25LW37,D,LOC,higher,locations,ROC Noorderpoortcollege,Van Ketwich Verschuurln 102.0 ,9721SW,GRONINGEN,Groningen,1998-08-01,2015-08-01,False,H,LOC,D,Higher Education Location,Historical,17.0
25LW37,D,LOC,higher,locations,ROC Noorderpoortcollege,Boumaboulevard 113.0 ,9723ZS,GRONINGEN,Groningen,1998-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,17.0
25LW40,D,LOC,higher,locations,ROC Noorderpoortcollege,Verzetsstrijderslaan 2.0 ,9727CE,GRONINGEN,Groningen,2000-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,15.0
25LW45,D,LOC,higher,locations,ROC Noorderpoortcollege,Hoofdkade 9.0 ,9503HA,STADSKANAAL,Groningen,2000-08-01,2005-08-01,False,H,LOC,D,Higher Education Location,Historical,5.0
25LW46,D,LOC,higher,locations,Noorderpoortcollege-Units Gezondheidszorg-Welzijn,Azieweg 2.0 ,9407TG,ASSEN,Drenthe,2001-08-01,2009-08-01,False,H,LOC,D,Higher Education Location,Historical,8.0
25LW47,D,LOC,higher,locations,Noorderpoortcollege-Units Gezondheidszorg-Welzijn,Verlengde Visserstraat 20.0 ,9718JB,GRONINGEN,Groningen,2001-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,14.0
25LW48,D,LOC,higher,locations,Noorderpoortcollege-Units Gezondheidszorg-Welzijn,Warfstraat 1.0 ,9951BS,WINSUM GN,Groningen,2001-08-01,2015-08-01,False,H,LOC,D,Higher Education Location,Historical,14.0
25LW48,D,LOC,higher,locations,Noorderpoortcollege-Units Gezondheidszorg-Welzijn,Warfstraat 1.0 ,9951BS,WINSUM GN,Groningen,2001-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,14.0
25LW51,D,LOC,higher,locations,ROC Noorderpoortcollege,Anne de Vriesstraat 70.0 ,9402NT,ASSEN,Drenthe,2005-08-01,2006-03-01,False,H,LOC,D,Higher Education Location,Historical,0.6
25LW51,D,LOC,higher,locations,ROC Noorderpoortcollege,Kustweg 48.0 ,9933BG,DELFZIJL,Groningen,2005-08-01,2006-03-01,False,H,LOC,D,Higher Education Location,Historical,0.6
25LW52,D,LOC,higher,locations,ROC Noorderpoortcollege,Luykenstraat 1.0 ,9721JL,GRONINGEN,Groningen,2005-08-01,2014-08-02,False,A,LOC,D,Higher Education Location,Historical,9.0
25LW53,D,LOC,higher,locations,ROC Noorderpoortcollege,Euvelgunnerweg 17.0 ,9723CT,GRONINGEN,Groningen,2005-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,10.0
25LW54,D,LOC,higher,locations,ROC Noorderpoortcollege,Bottelroosstraat 5.0 ,9741JD,GRONINGEN,Groningen,2005-08-01,2007-08-01,False,H,LOC,D,Higher Education Location,Historical,2.0
25LW55,D,LOC,higher,locations,ROC Noorderpoortcollege,Van Heemskerckstraat 32.0 ,9601HD,HOOGEZAND,Groningen,2005-08-01,2011-08-01,False,H,LOC,D,Higher Education Location,Historical,6.0
25LW56,D,LOC,higher,locations,ROC Noorderpoortcollege,Utrechtselaan 70.0 -72,9501PV,STADSKANAAL,Groningen,2005-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,10.0
25LW57,D,LOC,higher,locations,ROC Noorderpoortcollege,Euvelgunnerweg 25.0 a,9723CV,GRONINGEN,Groningen,2005-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,10.0
25LW58,D,LOC,higher,locations,ROC Noorderpoortcollege,Antonius Deusinglaan 1.0 ,9713AV,GRONINGEN,Groningen,2005-08-01,2015-08-01,False,A,LOC,D,Higher Education Location,Historical,10.0
25LW59,D,ILOC,higher,international,Noorderpoortcollege,Opwierderweg 2.0 ,9902RC,APPINGEDAM,Groningen,1996-08-01,2006-11-29,False,H,ILOC,D,International Location,Historical,10.3
