NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
07PK,U,VOS,secondary,main,Arentheem College Interconfessionele School voor Atheneum Gymnasium Havo Vmbo,IJssellaan 89.0 ,6826DM,ARNHEM,Gelderland,1980-08-01,,True,H,VOS,U,Regular Secondary School,Active,44.5
07PK,U,VOS,secondary,main,Arentheem College Interconfessionele School voor Atheneum Gymnasium Havo Vmbo,Thomas a Kempislaan 25.0 ,6822LR,ARNHEM,Gelderland,1980-08-01,,True,H,VOS,U,Regular Secondary School,Active,44.5
07PK,U,VOS,secondary,main,Arentheem College Interconfessionele School voor Atheneum Gymnasium Havo Vmbo,Thomas a Kempislaan 25.0 ,6822LR,ARNHEM,Gelderland,1980-08-01,,True,A,VOS,U,Regular Secondary School,Active,44.5
07PK06,D,VSTZ,secondary,locations,Arentheem College Interconfessionele School voor Lyceum Havo Mavo Vbo Lwoo,Ds. Bechtlaan 1.0 ,6823CA,ARNHEM,Gelderland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
07PK06,D,VSTZ,secondary,locations,Arentheem College Interconfessionele School voor Lyceum Havo Mavo Vbo Lwoo,Laan van Presikhaaf 9.0 ,6826HB,ARNHEM,Gelderland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
07PK06,D,VSTZ,secondary,locations,Arentheem College Interconfessionele School voor Lyceum Havo Mavo Vbo Lwoo,Laan van Presikhaaf 7.0 ,6826HA,ARNHEM,Gelderland,2002-08-01,,True,A,VSTZ,D,Secondary Care Location,Active,22.5
07PY,U,VOS,secondary,main,Michael Scholengemeenschap voor Mavo en Econ Administratief Onderwijs,Reitse Hoevenstraat 20.0 ,5042EH,TILBURG,Noord-Brabant,1968-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,32.0
07QT,U,VOS,secondary,main,Technische School St Joseph,Laan van Henegouwen 16.0 ,4701CP,ROOSENDAAL,Noord-Brabant,1900-01-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,100.6
07UE,U,PROS,secondary,specialized,Praktijkschool Eindhoven,Mgr Witloxweg 14.0 ,5624JH,EINDHOVEN,Noord-Brabant,1978-01-01,2007-08-01,False,H,PROS,U,Practical Education,Historical,29.6
07UE,U,PROS,secondary,specialized,Praktijkschool Eindhoven,Amundsenlaan 6.0 ,5623PV,EINDHOVEN,Noord-Brabant,1978-01-01,2007-08-01,False,H,PROS,U,Practical Education,Historical,29.6
07UE,U,PROS,secondary,specialized,Praktijkschool Eindhoven,Amundsenlaan 6.0 ,5623PV,EINDHOVEN,Noord-Brabant,1978-01-01,2007-08-01,False,A,PROS,U,Practical Education,Historical,29.6
07YU,U,PROS,secondary,specialized,Christelijke School De Drempel,Kruithuis 4.0 ,3844DH,HARDERWIJK,Gelderland,1979-08-01,,True,H,PROS,U,Practical Education,Active,45.5
07YU,U,PROS,secondary,specialized,Mijnschool voor Praktijkonderwijs,Kruithuis 4.0 ,3844DH,HARDERWIJK,Gelderland,1979-08-01,,True,H,PROS,U,Practical Education,Active,45.5
07YU,U,PROS,secondary,specialized,Mijnschool voor Praktijkonderwijs,Kruithuis 4.0 ,3844DH,HARDERWIJK,Gelderland,1979-08-01,,True,A,PROS,U,Practical Education,Active,45.5
07ZI,U,PROS,secondary,specialized,Christelijke School voor Praktische Vorming De Kogge,Noordweg 92.0 ,8262BW,KAMPEN,Overijssel,1981-08-01,,True,H,PROS,U,Practical Education,Active,43.5
07ZI,U,PROS,secondary,specialized,Ichthus College School voor Praktijkonderwijs,Noordweg 92.0 ,8262BW,KAMPEN,Overijssel,1981-08-01,,True,H,PROS,U,Practical Education,Active,43.5
07ZI,U,PROS,secondary,specialized,Ichthus College School voor Praktijkonderwijs,Flevoweg 68.0 ,8265PL,KAMPEN,Overijssel,1981-08-01,,True,H,PROS,U,Practical Education,Active,43.5
07ZI,U,PROS,secondary,specialized,Ichthus College School voor Praktijkonderwijs,Flevoweg 68.0 ,8265PL,KAMPEN,Overijssel,1981-08-01,,True,A,PROS,U,Practical Education,Active,43.5
08CU,U,VOS,secondary,main,Emmauscollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo,Alexandriestraat 40.0 ,3067MR,ROTTERDAM,Zuid-Holland,1976-08-01,,True,H,VOS,U,Regular Secondary School,Active,48.5
08CU,U,VOS,secondary,main,Emmauscollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo,Alexandriestraat 40.0 ,3067MR,ROTTERDAM,Zuid-Holland,1976-08-01,,True,A,VOS,U,Regular Secondary School,Active,48.5
08HZ,U,VOS,secondary,main,St Aloysius Mavo,Deken van Somerenstraat 3.0 ,5611KX,EINDHOVEN,Noord-Brabant,1924-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,74.6
08HZ,U,VOS,secondary,main,St Aloysius MAVO,Jan Luikenstraat 49.0 ,5615JL,EINDHOVEN,Noord-Brabant,1924-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,74.6
08LP,U,VOS,secondary,main,Isendoorn College voor Mavo Havo en Atheneum,Lage Weide 1.0 ,7231NN,WARNSVELD,Gelderland,1975-08-01,,True,H,VOS,U,Regular Secondary School,Active,49.5
08LP,U,VOS,secondary,main,Isendoorn College voor Mavo Havo en Atheneum,Lage Weide 1.0 ,7231NN,WARNSVELD,Gelderland,1975-08-01,,True,A,VOS,U,Regular Secondary School,Active,49.5
08PS,U,PROS,secondary,specialized,School voor Praktijk Onderwijs De Schakel,Marsweg 61.0 ,6941BH,DIDAM,Gelderland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
08PS,U,PROS,secondary,specialized,Symbion School voor Praktijkonderwijs en Individueel Voortgezet Onderwijs,Meursweg 1.0 A,6942GG,DIDAM,Gelderland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
08PS,U,PROS,secondary,specialized,Symbion School voor Praktijkonderwijs,Meursweg 1.0 A,6942GG,DIDAM,Gelderland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
08PS,U,PROS,secondary,specialized,Symbion School voor Praktijkonderwijs,Hoge Witteveld 2.0 ,6942RD,DIDAM,Gelderland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
08PS,U,PROS,secondary,specialized,Symbion School voor Praktijkonderwijs,Hoge Witteveld 2.0 ,6942RD,DIDAM,Gelderland,1984-08-01,,True,A,PROS,U,Practical Education,Active,40.5
08PZ,U,VOS,secondary,main,St Norbertus Mavo,Hendrik van Tulderstraat 4.0 ,5046NC,TILBURG,Noord-Brabant,1946-09-01,2004-08-01,False,H,VOS,U,Regular Secondary School,Historical,57.9
08PZ,U,VOS,secondary,main,St Norbertus Mavo,Hendrik van Tulderstraat 4.0 ,5046NC,TILBURG,Noord-Brabant,1946-09-01,2004-08-01,False,A,VOS,U,Regular Secondary School,Historical,57.9
08QR,U,VOS,secondary,main,Fioretti College SGM v Atheneum Havo Mavo Vbo Lwoo,Muntelaar 4.0 ,5467HA,VEGHEL,Noord-Brabant,1976-08-01,2002-08-01,False,H,VOS,U,Regular Secondary School,Historical,26.0
08SG,U,VOS,secondary,main,Chr Sgm Sprengeloo Voor Vwo Havo Mavo Vbo,Jachtlaan 108.0 ,7313EC,APELDOORN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
08SG,U,VOS,secondary,main,Christelijke Scholengemeenschap Sprengeloo voor Lyc Havo Mavo Vbo Lwoo,Jachtlaan 108.0 ,7313EC,APELDOORN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
08SG,U,VOS,secondary,main,Christelijk Voortgezet Onderwijs Apeldoorn,Heemradenlaan 125.0 ,7329BZ,APELDOORN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
08SG,U,VOS,secondary,main,Christelijk Voortgezet Onderwijs Apeldoorn voor Gymn Ath Havo Mavo en Vmbo,Heemradenlaan 125.0 ,7329BZ,APELDOORN,Gelderland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
08SG,U,VOS,secondary,main,Christelijk Voortgezet Onderwijs Apeldoorn voor Gymn Ath Havo Mavo en Vmbo,Heemradenlaan 125.0 ,7329BZ,APELDOORN,Gelderland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
08TX,U,VOS,secondary,main,Gemeentelijke Scholengemeenschap voor Mavo Havo en Ath Ommelander College,Pastorielaan 11.0 ,9901CE,APPINGEDAM,Groningen,1900-01-01,2012-08-01,False,H,VOS,U,Regular Secondary School,Historical,112.6
08TX,U,VOS,secondary,main,Gemeentelijke Scholengemeenschap voor Mavo Havo en Ath Ommelander College,Pastorielaan 11.0 ,9901CE,APPINGEDAM,Groningen,1900-01-01,2012-08-01,False,A,VOS,U,Regular Secondary School,Historical,112.6
08UV,U,PROS,secondary,specialized,De Polsstok Oecumenische School voor Praktische Vorming,Lorreinenlaan 27.0 ,1813JV,ALKMAAR,Noord-Holland,1979-08-15,,True,H,PROS,U,Practical Education,Active,45.4
08UV,U,PROS,secondary,specialized,"De Polsstok,  School voor Praktijkonderwijs",Lorreinenlaan 27.0 ,1813JV,ALKMAAR,Noord-Holland,1979-08-15,,True,H,PROS,U,Practical Education,Active,45.4
08UV,U,PROS,secondary,specialized,"De Polsstok, school voor praktijkonderwijs",Lorreinenlaan 27.0 ,1813JV,ALKMAAR,Noord-Holland,1979-08-15,,True,H,PROS,U,Practical Education,Active,45.4
08UV,U,PROS,secondary,specialized,Focus school voor praktijkonderwijs,Lorreinenlaan 27.0 ,1813JV,ALKMAAR,Noord-Holland,1979-08-15,,True,H,PROS,U,Practical Education,Active,45.4
08UV,U,PROS,secondary,specialized,Focus school voor praktijkonderwijs,Umbriellaan 1.0 ,1702AJ,HEERHUGOWAARD,Noord-Holland,1979-08-15,,True,H,PROS,U,Practical Education,Active,45.4
08UV,U,PROS,secondary,specialized,Focus school voor praktijkonderwijs,Umbriellaan 1.0 ,1702AJ,HEERHUGOWAARD,Noord-Holland,1979-08-15,,True,A,PROS,U,Practical Education,Active,45.4
08VU,U,VOS,secondary,main,Chr Sgm Willem V Oranje V Mavo Havo Atheneum,Randweg 2.0 ,3263RA,OUD-BEIJERLAND,Zuid-Holland,1979-08-01,,True,H,VOS,U,Regular Secondary School,Active,45.5
08VU,U,VOS,secondary,main,Christelijke Scholengemeenschap Willem van Oranje voor ATH HAVO MAVO,Randweg 2.0 ,3263RA,OUD-BEIJERLAND,Zuid-Holland,1979-08-01,,True,H,VOS,U,Regular Secondary School,Active,45.5
08VU,U,VOS,secondary,main,Christelijke Scholengemeenschap Willem van Oranje voor ATH HAVO MAVO,Randweg 2.0 ,3263RA,OUD-BEIJERLAND,Zuid-Holland,1979-08-01,,True,A,VOS,U,Regular Secondary School,Active,45.5
08XW,U,VOS,secondary,main,Delta Scholengemeenschap voor Mavo Lto Ito Lhno en Ihno,Jan Bottemastraat 3.0 A,1403TG,BUSSUM,Noord-Holland,1981-08-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,17.0
09PY,U,PROS,secondary,specialized,SVO Praktijkschool De Atlant,Teilingen 4.0 ,1082JS,AMSTERDAM,Noord-Holland,1978-02-24,,True,H,PROS,U,Practical Education,Active,46.9
09PY,U,PROS,secondary,specialized,Kolom Praktijkcollege De Atlant,Teilingen 4.0 ,1082JS,AMSTERDAM,Noord-Holland,1978-02-24,,True,H,PROS,U,Practical Education,Active,46.9
09PY,U,PROS,secondary,specialized,Kolom Praktijkcollege De Atlant,Teilingen 4.0 ,1082JS,AMSTERDAM,Noord-Holland,1978-02-24,,True,A,PROS,U,Practical Education,Active,46.9
09QM,U,VOS,secondary,main,De Heemgaard Christelijke Scholengemeenschap voor Atheneum Havo en Mavo,Heemradenlaan 125.0 ,7329BZ,APELDOORN,Gelderland,1900-01-01,2008-08-01,False,H,VOS,U,Regular Secondary School,Historical,108.6
09QM,U,VOS,secondary,main,De Heemgaard Christelijke Scholengemeenschap voor Atheneum Havo en Mavo,Heemradenlaan 125.0 ,7329BZ,APELDOORN,Gelderland,1900-01-01,2008-08-01,False,A,VOS,U,Regular Secondary School,Historical,108.6
09VG,U,VOS,secondary,main,Parkland Sgm Voor Mavo Vbo En Ivbo,Schout Backstraat 37.0 ,5037MJ,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,Parkland Scholengemeenschap voor Mavo Vbo en Lwoo,Schout Backstraat 37.0 ,5037MJ,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,Midden-Brabant College Zorg/Welzijn voor Mavo Vbo Lwoo,Schout Backstraat 37.0 ,5037MJ,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,Midden-Brabant College Locatie Zorg en Welzijn Vmbo en Lwoo,Schout Backstraat 37.0 ,5037MJ,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,Midden-Brabant College Locatie Zorg en Welzijn Vmbo en Lwoo,Reitse Hoevenstraat 12.0 ,5042EH,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,De Vakschool Locatie Zorg en Welzijn Vmbo en Lwoo,Reitse Hoevenstraat 12.0 ,5042EH,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,"Onderwijsgroep Tilburg VMBO Reeshof, VMBO LWOO",Klarenbeekstraat 8.0 ,5045NN,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,"Onderwijsgroep Tilburg VMBO Reeshof, VMBO LWOO",Warmondstraat 240.0 ,5036BV,TILBURG,Noord-Brabant,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
09VG,U,VOS,secondary,main,"Onderwijsgroep Tilburg VMBO Reeshof, VMBO LWOO",Warmondstraat 240.0 ,5036BV,TILBURG,Noord-Brabant,1978-08-01,,True,A,VOS,U,Regular Secondary School,Active,46.5
09VK,U,VOS,secondary,main,De Berkhoff,Wibautstraat 220.0 ,1097DN,AMSTERDAM,Noord-Holland,1924-05-01,2015-08-01,False,H,VOS,U,Regular Secondary School,Historical,91.2
09VK,U,VOS,secondary,main,Stichting Regionaal Opleidingen Centrum Amsterdam en Omstreken,Wibautstraat 220.0 ,1097DN,AMSTERDAM,Noord-Holland,1924-05-01,2015-08-01,False,H,VOS,U,Regular Secondary School,Historical,91.2
09VK,U,VOS,secondary,main,ROC Amsterdam e o,Wibautstraat 220.0 ,1097DN,AMSTERDAM,Noord-Holland,1924-05-01,2015-08-01,False,H,VOS,U,Regular Secondary School,Historical,91.2
09VK,U,VOS,secondary,main,VMBO onder bestuur van het ROC van Amsterdam locatie De Berkhoff,Wibautstraat 220.0 ,1097DN,AMSTERDAM,Noord-Holland,1924-05-01,2015-08-01,False,H,VOS,U,Regular Secondary School,Historical,91.2
09VK,U,VOS,secondary,main,VMBO onder bestuur van het ROC van Amsterdam locatie De Berkhoff,Wibautstraat 220.0 ,1097DN,AMSTERDAM,Noord-Holland,1924-05-01,2015-08-01,False,A,VOS,U,Regular Secondary School,Historical,91.2
09VS,U,PROS,secondary,specialized,Praktijkschool voor Speciaal Onderwijs aan Moeilijk Lerende KinderenMlk,Lammenschansweg 6.0 ,2313DM,LEIDEN,Zuid-Holland,1980-08-01,,True,H,PROS,U,Practical Education,Active,44.5
09VS,U,PROS,secondary,specialized,"Onderwijscentrum Leiden, afdeling Praktijkonderwijs",Lammenschansweg 6.0 ,2313DM,LEIDEN,Zuid-Holland,1980-08-01,,True,H,PROS,U,Practical Education,Active,44.5
09VS,U,PROS,secondary,specialized,"Het Waterland, Onderwijscentrum Leiden",Lammenschansweg 6.0 ,2313DM,LEIDEN,Zuid-Holland,1980-08-01,,True,H,PROS,U,Practical Education,Active,44.5
09VS,U,PROS,secondary,specialized,"Het Waterland, Onderwijscentrum Leiden",Boerhaavelaan 345.0 ,2334EM,LEIDEN,Zuid-Holland,1980-08-01,,True,H,PROS,U,Practical Education,Active,44.5
09VS,U,PROS,secondary,specialized,Het Waterland,Boerhaavelaan 345.0 ,2334EM,LEIDEN,Zuid-Holland,1980-08-01,,True,H,PROS,U,Practical Education,Active,44.5
09VS,U,PROS,secondary,specialized,Het Waterland,Boerhaavelaan 345.0 ,2334EM,LEIDEN,Zuid-Holland,1980-08-01,,True,A,PROS,U,Practical Education,Active,44.5
10AN,U,VOS,secondary,main,Scala College voor Atheneum Havo Mavo Vbo,Diamantstraat 31.0 ,2403AS,ALPHEN AAN DEN RIJN,Zuid-Holland,1975-08-01,,True,H,VOS,U,Regular Secondary School,Active,49.5
10AN,U,VOS,secondary,main,Scala College voor Atheneum Havo Vmbo-Loot,Diamantstraat 31.0 ,2403AS,ALPHEN AAN DEN RIJN,Zuid-Holland,1975-08-01,,True,H,VOS,U,Regular Secondary School,Active,49.5
10AN,U,VOS,secondary,main,Scala College voor Atheneum Havo Vmbo-Loot,Kees Mustersstraat 6.0 ,2406LK,ALPHEN AAN DEN RIJN,Zuid-Holland,1975-08-01,,True,H,VOS,U,Regular Secondary School,Active,49.5
10AN,U,VOS,secondary,main,Scala College voor Atheneum Havo Vmbo-Loot,Kees Mustersstraat 6.0 ,2406LK,ALPHEN AAN DEN RIJN,Zuid-Holland,1975-08-01,,True,A,VOS,U,Regular Secondary School,Active,49.5
10JY,U,PROS,secondary,specialized,SSVO Het Plein,Jan de Louterpad 5.0 ,1063ME,AMSTERDAM,Noord-Holland,1978-01-06,,True,H,PROS,U,Practical Education,Active,47.0
10JY,U,PROS,secondary,specialized,Het Plein,Jan de Louterpad 5.0 ,1063ME,AMSTERDAM,Noord-Holland,1978-01-06,,True,H,PROS,U,Practical Education,Active,47.0
10JY,U,PROS,secondary,specialized,Kolom Praktijkcollege Het Plein,Jan de Louterpad 5.0 ,1063ME,AMSTERDAM,Noord-Holland,1978-01-06,,True,H,PROS,U,Practical Education,Active,47.0
10JY,U,PROS,secondary,specialized,Kolom Praktijkcollege Het Plein,Jan de Louterpad 5.0 ,1063ME,AMSTERDAM,Noord-Holland,1978-01-06,,True,A,PROS,U,Practical Education,Active,47.0
10KH,U,VOS,secondary,main,MAVO SCH KON BEATRIX,Schaesbergerweg 58.0 ,6415AJ,HEERLEN,Limburg,1900-01-01,1995-08-01,False,H,VOS,U,Regular Secondary School,Historical,95.6
10LU,U,VOS,secondary,main,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Burg Stulemeijerlaan 24.0 ,4611EG,BERGEN OP ZOOM,Noord-Brabant,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
10LU,U,VOS,secondary,main,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Burg Stulemeijerlaan 24.0 ,4611EG,BERGEN OP ZOOM,Noord-Brabant,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
10PU,U,PROS,secondary,specialized,Voortgezet Speciaal Onderwijs School voor Moeilijk Lerende Kinderen de Singel,Kapelaan Nausstraat 2.0 ,5348TH,OSS,Noord-Brabant,1978-08-31,2003-08-01,False,H,PROS,U,Practical Education,Historical,24.9
10PU,U,PROS,secondary,specialized,Voortgezet Speciaal Onderwijs School voor Moeilijk Lerende Kinderen de Singel,Kapelaan Nausstraat 2.0 ,5348TH,OSS,Noord-Brabant,1978-08-31,2003-08-01,False,A,PROS,U,Practical Education,Historical,24.9
10SM,U,PROS,secondary,specialized,Openbare Scholengemeenschap Smelne afdeling SVO De Venen,De Ring 4.0 ,9202NW,DRACHTEN,Friesland,1978-08-01,2004-08-01,False,H,PROS,U,Practical Education,Historical,26.0
10ZX,U,VOS,secondary,main,Vrije School Groningen Bovenbouw Mavo,Merwedestraat 45.0 ,9725KA,GRONINGEN,Groningen,1986-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,14.0
11AI,U,PROS,secondary,specialized,De Wissel,Buisweg 9.0 ,1222EZ,HILVERSUM,Noord-Holland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
11AI,U,PROS,secondary,specialized,Gooise Praktijkschool,Buisweg 9.0 ,1222EZ,HILVERSUM,Noord-Holland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
11AI,U,PROS,secondary,specialized,Gooise Praktijkschool,Laapersveld 25.0 a,1213VB,HILVERSUM,Noord-Holland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
11AI,U,PROS,secondary,specialized,Gooise Praktijkschool,Laapersboog 5.0 ,1213VC,HILVERSUM,Noord-Holland,1984-08-01,,True,H,PROS,U,Practical Education,Active,40.5
11AI,U,PROS,secondary,specialized,Gooise Praktijkschool,Laapersboog 5.0 ,1213VC,HILVERSUM,Noord-Holland,1984-08-01,,True,A,PROS,U,Practical Education,Active,40.5
11AJ,U,VOS,secondary,main,Scholengemeenschap Nieuw Rotterdam voor Mavo Vbo Lwoo,Schietbaanstraat 26.0 ,3014ZX,ROTTERDAM,Zuid-Holland,1900-01-01,2006-08-01,False,H,VOS,U,Regular Secondary School,Historical,106.6
11AJ,U,VOS,secondary,main,Scholengemeenschap Nieuw Rotterdam voor Mavo Vbo Lwoo,Beukelsdijk 145.0 ,3022DC,ROTTERDAM,Zuid-Holland,1900-01-01,2006-08-01,False,H,VOS,U,Regular Secondary School,Historical,106.6
11AJ,U,VOS,secondary,main,Scholengemeenschap Nieuw Rotterdam voor Mavo Vbo Lwoo,Beukelsdijk 145.0 ,3022DC,ROTTERDAM,Zuid-Holland,1900-01-01,2006-08-01,False,A,VOS,U,Regular Secondary School,Historical,106.6
11BE,U,VOS,secondary,main,Sscholengemeenschap Graaf Engelbrecht voor Atheneum Havo en Mavo,Ganzerik 3.0 ,4822RK,BREDA,Noord-Brabant,1900-01-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,98.6
11EE,U,VOS,secondary,main,Euro College,Hunnenweg 4.0 ,6224JP,MAASTRICHT,Limburg,1979-01-01,2004-08-01,False,H,VOS,U,Regular Secondary School,Historical,25.6
11EE,U,VOS,secondary,main,Euro College,Nijverheidsweg 25.0 ,6227AL,MAASTRICHT,Limburg,1979-01-01,2004-08-01,False,H,VOS,U,Regular Secondary School,Historical,25.6
11EE,U,VOS,secondary,main,Euro College,Nijverheidsweg 25.0 ,6227AL,MAASTRICHT,Limburg,1979-01-01,2004-08-01,False,A,VOS,U,Regular Secondary School,Historical,25.6
11NY,U,VOS,secondary,main,Gemeentelijke Scholengemeenschap Broklede voor Atheneum en Havo,Schepersweg 6.0 A,3621JK,BREUKELEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
11NY,U,VOS,secondary,main,Regionale Scholengemeenschap Broklede voor Atheneum en Havo,Schepersweg 6.0 A,3621JK,BREUKELEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
11NY,U,VOS,secondary,main,Regionale Scholengemeenschap Broklede voor Atheneum en Havo,Schepersweg 6.0 A,3621JK,BREUKELEN,Utrecht,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
11UL,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Edudelta Onderwijsgroep,Westsingel 58.0 ,4461DM,GOES,Zeeland,1900-01-01,2018-08-01,False,H,AOCV,U,Agricultural Education,Historical,118.6
11UL,U,AOCV,secondary,specialized,Edudelta Onderwijsgroep,Westsingel 58.0 ,4461DM,GOES,Zeeland,1900-01-01,2018-08-01,False,H,AOCV,U,Agricultural Education,Historical,118.6
11UL,U,AOCV,secondary,specialized,Edudelta Onderwijsgroep,Klein Frankrijk 1.0 ,4461ZN,GOES,Zeeland,1900-01-01,2018-08-01,False,H,AOCV,U,Agricultural Education,Historical,118.6
11UL,U,AOCV,secondary,specialized,Edudelta Onderwijsgroep,Stationspark 39.0 ,4462DZ,GOES,Zeeland,1900-01-01,2018-08-01,False,A,AOCV,U,Agricultural Education,Historical,118.6
11ZH,U,VOS,secondary,main,Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo,Jan Matthijssenlaan 7.0 ,3232ED,BRIELLE,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
11ZH,U,VOS,secondary,main,Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo,Hossenbosdijk 14.0 -16,3232PX,BRIELLE,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
11ZH,U,VOS,secondary,main,Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo,Hossenbosdijk 14.0 -16,3232PX,BRIELLE,Zuid-Holland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
12DJ,U,PROS,secondary,specialized,De Brink School voor Praktische Vorming,Schoolstraat 1.0 ,9301KB,RODEN,Drenthe,1981-05-29,2001-08-01,False,H,PROS,U,Practical Education,Historical,20.2
12DJ,U,PROS,secondary,specialized,Praktijkschool De Brink,Schoolstraat 1.0 ,9301KB,RODEN,Drenthe,1981-05-29,2001-08-01,False,H,PROS,U,Practical Education,Historical,20.2
12IR,U,VOS,secondary,main,Sgm De Nieuwe Veste Voor Lyc Havo Mavo Vbo Ivbo,Churchilllaan 13.0 ,7741EB,COEVORDEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
12IR,U,VOS,secondary,main,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Churchilllaan 13.0 ,7741EB,COEVORDEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
12IR,U,VOS,secondary,main,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Van Heeckerenlaan 2.0 ,7742AB,COEVORDEN,Drenthe,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
