NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
15NZ02,D,ULOC,Kindcentrum De Kim,Roerdompstraat 5.0 ,3334AG,ZWIJNDRECHT,Zuid-Holland,Closed,University Branch,3.4,2020s,2020s,2020-08-01 to 2024-01-01,2020-08-01,2024-01-01,52.0804189,5.134768999999999
01AA69,D,LOC,Landstede MBO,Westeinde 100.0 ,3844DR,HARDERWIJK,Gelderland,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.3396303,5.617252199999999
01AA70,D,LOC,StartCollege Volwasseneneducatie en Inburgering,Ruigedoornstraat 108.0 ,7721BR,DALFSEN,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.5105972,6.253608499999999
01AA71,D,LOC,Landstede MBO,Parkweg 4.0 a,3842AD,HARDERWIJK,Gelderland,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.3424589,5.6270378
01AA72,D,LOC,Landstede MBO,De Sypel 2.0 ,3842AE,HARDERWIJK,Gelderland,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.3416149,5.624164299999999
01AA73,D,LOC,Landstede MBO,Flevoweg 68.0 ,8265PL,KAMPEN,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.5548231,5.8878062
01AA74,D,LOC,StartCollege Volwasseneneducatie en Inburgering,Bouwstraat 23.0 ,7731CP,OMMEN,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.520078,6.424244
01AA75,D,LOC,StartCollege Volwasseneneducatie en Inburgering,Boterweg 5.0 ,8334NS,TUK,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.7931571,6.0976344
01AA76,D,LOC,Landstede MBO,Hanzeplein 11.0 ,8017JD,ZWOLLE,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.5032046,6.083680900000001
01AA76,D,LOC,Landstede MBO,Lubeckplein 68.0 ,8017JS,ZWOLLE,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.5032226,6.088864399999999
01AA77,D,LOC,Landstede MBO,Stadionplein 12.0 ,8025CP,ZWOLLE,Overijssel,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.5173458,6.1217688
07LI01,D,ULOC,Driehuisschool,Bozenhoven 156.0 ,3641AJ,MIJDRECHT,Utrecht,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,,
10QL01,D,ULOC,CNS De Plataan,Halderweg 43.0 -45,6721ZJ,BENNEKOM,Gelderland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,50.8578608,5.717358099999999
13MX01,D,ULOC,Basisschool 't Talent,Bunderstraat 8.0 ,5481KD,SCHIJNDEL,Noord-Brabant,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,51.9264331,4.4749237
13SF01,D,ULOC,Koningin Emmaschool,Smidstraat 27.0 ,2231EK,RIJNSBURG,Zuid-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.3780049,4.8447233
13TP03,D,ULOC,De Werkschuit,Velserstraat 55.0 ,2023EB,HAARLEM,Noord-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,,
14GK02,D,ULOC,De Verbeelding,Louis Couperusstraat 2.0 ,2024HH,HAARLEM,Noord-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,51.8938802,4.5263202
16HJ04,D,ULOC,o.b.s. Plataanschool,Plataanstraat 2.0 ,8924CR,LEEUWARDEN,Friesland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,51.8938802,4.5263202
16HJ05,D,ULOC,o.b.s. Potmarge,Achter de Hoven 304.0 ,8933CZ,LEEUWARDEN,Friesland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.0876728,4.8850649
28AG01,D,ULOC,obs Ayundo,Blauwe Ring 91.0 ,1566MX,ASSENDELFT,Noord-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.6488397,5.043657899999999
31PG01,D,ULOC,"Yunus Emre, locatie Schalk Burgerstraat",Potchefstraat 2.0 ,2572ST,'S-GRAVENHAGE,Zuid-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,51.8938802,4.5263202
31PG01,D,ULOC,"Yunus Emre, locatie Schalk Burgerstraat",Schalk Burgerstraat 383.0 ,2572TB,'S-GRAVENHAGE,Zuid-Holland,Active,University Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.0603722,4.2930684
31RE00,D,LOC,F.L.A.I.R. scholingstrajecten,Bieslookstraat 31.0 ,9731HH,GRONINGEN,Groningen,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,53.2336622,6.602421199999999
31RF00,D,LOC,SF-S BV,Tielweg 5.0 ,2803PK,GOUDA,Zuid-Holland,Active,Higher Education Branch,4.5,2020s,,2020-08-01 to Present,2020-08-01,,52.0804189,5.134768999999999
17ZI02,D,ULOC,Nieuwkomersvoorziening,Tidemanstraat 59.0 ,3022SE,ROTTERDAM,Zuid-Holland,Active,University Branch,4.6,2020s,,2020-06-01 to Present,2020-06-01,,,
27GT03,D,LOC,EuroCollege Amsterdam,Kabelweg 44.0 ,1014BB,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,4.6,2020s,,2020-06-01 to Present,2020-06-01,,52.3935548,4.848787
27GT04,D,LOC,EuroCollege Utrecht,Oudenoord 325.0 ,3513EP,UTRECHT,Utrecht,Active,Higher Education Branch,4.6,2020s,,2020-06-01 to Present,2020-06-01,,52.09913,5.109958600000001
27GT05,D,LOC,EuroCollege Groningen,Kwinkenplein 10.0 ,9712GZ,GRONINGEN,Groningen,Active,Higher Education Branch,4.6,2020s,,2020-06-01 to Present,2020-06-01,,53.2194893,6.5670908
27YU39,D,LOC,Regionaal Opleidingencentrum van Twente,Piet Heinstraat 4.0 -6,7511JE,ENSCHEDE,Overijssel,Active,Higher Education Branch,4.6,2020s,,2020-06-01 to Present,2020-06-01,,52.2212075,6.891166699999999
31PT,U,HBOS,Hogeschool voor Toegepaste Filosofie (HTF),Vondellaan 174.0 ,3521GH,UTRECHT,Utrecht,Active,University of Applied Sciences,4.7,2020s,,2020-05-01 to Present,2020-05-01,,52.0789153,5.1191662
31PT,U,HBOS,Hogeschool voor Toegepaste Filosofie (HTF),Australielaan 25.0 ,3526AB,UTRECHT,Utrecht,Active,University of Applied Sciences,4.7,2020s,,2020-05-01 to Present,2020-05-01,,52.0643203,5.1015368
31RG00,D,LOC,WR-College B.V.,Netwerk 71.0 ,1446WS,PURMEREND,Noord-Holland,Active,Higher Education Branch,4.8,2020s,,2020-04-08 to Present,2020-04-08,,52.5102273,5.0058903
31RL00,D,LOC,HaKa MBO B.V.,Schoonhovenseveer 19.0 ,2964GB,GROOT-AMMERS,Zuid-Holland,Active,Higher Education Branch,5.0,2020s,,2020-02-07 to Present,2020-02-07,,51.9399509,4.8525278
25PW46,D,LOC,Regionaal Opleidingen Centrum Drenthe College,De Haar 17.0 ,9405TE,ASSEN,Drenthe,Closed,Higher Education Branch,3.9,2020s,2020s,2020-02-01 to 2024-01-01,2020-02-01,2024-01-01,52.9636267,6.534818899999999
25PW47,D,LOC,Regionaal Opleidingen Centrum Drenthe College,Van Schaikweg 94.0 ,7811KL,EMMEN,Drenthe,Closed,Higher Education Branch,3.9,2020s,2020s,2020-02-01 to 2024-01-01,2020-02-01,2024-01-01,52.7781102,6.9138752
25PW45,D,LOC,Regionaal Opleidingen Centrum Drenthe College,Emmalaan 25.0 ,7822JB,EMMEN,Drenthe,Active,Higher Education Branch,5.0,2020s,,2020-02-01 to Present,2020-02-01,,52.7783887,6.906691899999999
25PW45,D,LOC,Regionaal Opleidingen Centrum Drenthe College,Amerikaweg 16.0 ,9407TK,ASSEN,Drenthe,Active,Higher Education Branch,5.0,2020s,,2020-02-01 to Present,2020-02-01,,53.02569,6.565332
30RN12,D,LOC,Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht,Daltonlaan 500.0 ,3584BK,UTRECHT,Utrecht,Active,Higher Education Branch,5.0,2020s,,2020-02-01 to Present,2020-02-01,,52.0883864,5.1600835
30RN12,D,LOC,Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht,Daltonlaan 200.0 ,3584BJ,UTRECHT,Utrecht,Active,Higher Education Branch,5.0,2020s,,2020-02-01 to Present,2020-02-01,,52.0871617,5.1597661
09MJ01,D,ULOC,Leo-afdeling / St. Willibordusschool,Romboutsstraat 2.0 ,5751BW,DEURNE,Noord-Brabant,Active,University Branch,5.0,2020s,,2020-01-15 to Present,2020-01-15,,51.8938802,4.5263202
25TP02,D,LOC,NIPA Opleidingen,Ommelseweg 55.0 ,5721WT,ASTEN,Noord-Brabant,Active,Higher Education Branch,5.1,2020s,,2020-01-01 to Present,2020-01-01,,51.4139923,5.7475123
25TP02,D,LOC,NIPA Opleidingen,Ommelseweg 48.0 ,5721WV,ASTEN,Noord-Brabant,Active,Higher Education Branch,5.1,2020s,,2020-01-01 to Present,2020-01-01,,51.4156333,5.7495468
31PY00,D,LOC,Amsterdam Training Point,IJburglaan 634.0 u,1087CE,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,5.2,2010s,,2019-11-20 to Present,2019-11-20,,52.3572192,4.9907645
31NM00,D,LOC,Winford Breda VAVO,Stationsplein 2.0 ,4811BB,BREDA,Noord-Brabant,Active,Higher Education Branch,5.2,2010s,,2019-11-01 to Present,2019-11-01,,52.3553319,6.6583216
31NE00,D,LOC,Educared Erkend Opleiden B.V.,Enschedesestraat 47.0 ,7551EJ,HENGELO OV,Overijssel,Active,Higher Education Branch,5.3,2010s,,2019-10-01 to Present,2019-10-01,,52.2640932,6.797146
31NH00,D,LOC,EchtNederlands B.V.,Albert Schweitzerpad 1.0 ,2652EB,BERKEL EN RODENRIJS,Zuid-Holland,Active,Higher Education Branch,5.3,2010s,,2019-10-01 to Present,2019-10-01,,51.9648191,4.5461948
09HB02,D,ULOC,SWS De Aquarel,Kerkweg 5.0 ,9862TH,SEBALDEBUREN,Groningen,Closed,University Branch,1.0,2010s,2020s,2019-08-01 to 2020-08-01,2019-08-01,2020-08-01,52.0804189,5.134768999999999
04RV01,D,ULOC,KC Koningskwartier,Kon Willem-Alexanderlaan 121.0 -123,2761HK,ZEVENHUIZEN ZH,Zuid-Holland,Closed,University Branch,2.0,2010s,2020s,2019-08-01 to 2021-08-01,2019-08-01,2021-08-01,52.54732079999999,4.680676
22KD03,D,ULOC,De Ontdekkingsreizigers,Burg van Dijkesingel 51.0 ,2809RB,GOUDA,Zuid-Holland,Closed,University Branch,2.0,2010s,2020s,2019-08-01 to 2021-08-01,2019-08-01,2021-08-01,52.2744831,6.157325699999999
31LU00,D,LOC,Peduca,Kruisstraat 58.0 a,5341HE,OSS,Noord-Brabant,Closed,Higher Education Branch,3.2,2010s,2020s,2019-08-01 to 2022-10-01,2019-08-01,2022-10-01,51.765922,5.521481
05FP02,D,ULOC,Amstelland International School,Asserring 93.0 ,1187SM,AMSTELVEEN,Noord-Holland,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,,
10QS01,D,ULOC,Koningin Wilhelminaschool,Willem de Zwijgersingel 220.0 ,2805BW,GOUDA,Zuid-Holland,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.0876728,4.8850649
15LQ02,D,ULOC,CBS De Waterhof,Lepelaarstraat 1.0 ,2623NW,DELFT,Zuid-Holland,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.1238004,5.2341856
18ES01,D,ULOC,Kindcentrum SITtARd,Burg. Schrijenstraat 1.0 ,6137RP,SITTARD,Limburg,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.1238004,5.2341856
18ES01,D,ULOC,Kindcentrum Sittard,Romeinenstraat 30.0 a,6132GN,SITTARD,Limburg,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.0826246,5.083969199999999
18ES01,D,ULOC,"Kindcentrum Sittard, De Taalwijzer",Valkstraat 4.0 ,6135GC,SITTARD,Limburg,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.2511763,6.2156056
20VB01,D,ULOC,Katholieke basisschool De Astronaut,Kennedylaan 1.0 ,2324ER,LEIDEN,Zuid-Holland,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.1238004,5.2341856
28CL01,D,ULOC,Waldorfschool,Kosboulevard 5.0 ,3059XZ,ROTTERDAM,Zuid-Holland,Active,University Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.0804189,5.134768999999999
30RN11,D,LOC,Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht,Niels Bohrweg 121.0 ,3542CA,UTRECHT,Utrecht,Active,Higher Education Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.1209085,5.0493169
31KW00,D,LOC,Oranjestad Academy,Oudeweg 8.0 G,2031CC,HAARLEM,Noord-Holland,Active,Higher Education Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.383728,4.654421999999999
31LX00,D,LOC,S.e.T. Academie B.V.,Dubloen 40.0 ,3641ND,MIJDRECHT,Utrecht,Active,Higher Education Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,52.2117274,4.8607692
31MW00,D,LOC,AndereStart MBO B.V.,Geldersedam 38.0 ,5212RB,'S-HERTOGENBOSCH,Noord-Brabant,Active,Higher Education Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,51.6948936,5.311090099999999
31MW00,D,LOC,AndereStart MBO B.V.,Kerkweg 11.0 ,5504BL,VELDHOVEN,Noord-Brabant,Active,Higher Education Branch,5.5,2010s,,2019-08-01 to Present,2019-08-01,,51.4045438,5.394415299999999
19RD02,D,ULOC,Basisschool Hugo de Groot,Thorbeckestraat 21.0 ,6828TT,ARNHEM,Gelderland,Active,University Branch,5.7,2010s,,2019-05-01 to Present,2019-05-01,,51.8858766,4.482661
25LW96,D,LOC,Regionaal Opleidingen Centrum Groningen,Winschoterdiep 50.0 ,9723AB,GRONINGEN,Groningen,Active,Higher Education Branch,5.7,2010s,,2019-05-01 to Present,2019-05-01,,53.2092779,6.585988599999999
25LW97,D,LOC,Regionaal Opleidingen Centrum Groningen,Helperpark 306.0 ,9723ZA,GRONINGEN,Groningen,Active,Higher Education Branch,5.7,2010s,,2019-05-01 to Present,2019-05-01,,53.2027114,6.5916292
31LG00,D,LOC,Stichting iMpire Opportunity Center,Schouw 44.0 ,1113HZ,DIEMEN,Noord-Holland,Active,Higher Education Branch,5.7,2010s,,2019-05-01 to Present,2019-05-01,,51.8744331,4.5241652
31LE00,D,LOC,PediMedique,Ondernemingsweg 66.0 W,2404HN,ALPHEN AAN DEN RIJN,Zuid-Holland,Closed,Higher Education Branch,4.8,2010s,2020s,2019-04-01 to 2023-12-31,2019-04-01,2023-12-31,52.1380865,4.633342
16YB01,D,ULOC,De Sleutel Schakelklassen,Zwederstraat 54.0 ,3073ZT,ROTTERDAM,Zuid-Holland,Active,University Branch,6.1,2010s,,2019-01-01 to Present,2019-01-01,,52.0637824,5.100102100000001
17MT02,D,ULOC,Prinseschool Staringstraat,Staringstraat 15.0 ,7514DE,ENSCHEDE,Overijssel,Active,University Branch,6.1,2010s,,2019-01-01 to Present,2019-01-01,,51.8756536,4.5962572
17MT03,D,ULOC,Prinseschool Daalweg,Daalweg 32.0 ,7541AN,ENSCHEDE,Overijssel,Active,University Branch,6.1,2010s,,2019-01-01 to Present,2019-01-01,,,
31LV00,D,LOC,Winford Apeldoorn VAVO,Regentesselaan 8.0 ,7316AC,APELDOORN,Gelderland,Active,Higher Education Branch,6.1,2010s,,2018-12-12 to Present,2018-12-12,,52.2177157,5.9643419
31KR00,D,LOC,Technisch Opleidingsinstituut,De Wel 11.0 A,3871MT,HOEVELAKEN,Gelderland,Closed,Higher Education Branch,4.1,2010s,2020s,2018-11-01 to 2022-12-01,2018-11-01,2022-12-01,52.1672126,5.4663851
31KE00,D,LOC,Maas College,Zuidplein 1.0 b,3083CN,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,6.2,2010s,,2018-11-01 to Present,2018-11-01,,51.8891555,4.4883083
31KG00,D,LOC,Sticht. SOMA,Ceintuurbaan 2.0 ,3847LG,HARDERWIJK,Gelderland,Active,Higher Education Branch,6.2,2010s,,2018-11-01 to Present,2018-11-01,,52.3337718,5.643003300000001
31KT00,D,LOC,VCL Veiligheidsacademie,Industriestraat 6.0 ,6361HD,NUTH,Limburg,Active,Higher Education Branch,6.2,2010s,,2018-11-01 to Present,2018-11-01,,50.92886799999999,5.8825028
31FR,U,HBOS,NHL Stenden Hogeschool,Rengerslaan 10.0 ,8917DD,LEEUWARDEN,Friesland,Active,University of Applied Sciences,6.4,2010s,,2018-09-01 to Present,2018-09-01,,53.2120179,5.7978576
31KA00,D,LOC,Gilde Educatie Activiteiten BV,Kasteel Hillenraedtstr 1.0 ,6043HA,ROERMOND,Limburg,Active,Higher Education Branch,6.4,2010s,,2018-09-01 to Present,2018-09-01,,51.1909834,6.0063868
03AN02,D,ULOC,Obs Deldenerbroek,Schoolstraat 3.0 ,7495TC,AMBT DELDEN,Overijssel,Closed,University Branch,0.1,2010s,2010s,2018-08-01 to 2018-09-01,2018-08-01,2018-09-01,51.3308628,5.9753831
25LN33,D,LOC,mboRijnland,Bargelaan 190.0 ,2333CW,LEIDEN,Zuid-Holland,Closed,Higher Education Branch,0.7,2010s,2010s,2018-08-01 to 2019-05-01,2018-08-01,2019-05-01,52.1661037,4.480636200000001
10CJ01,D,ULOC,Montessorischool De Ontdekking,Arthur Brietstraat 40.0 ,8072GZ,NUNSPEET,Gelderland,Closed,University Branch,1.0,2010s,2010s,2018-08-01 to 2019-08-01,2018-08-01,2019-08-01,51.8763709,4.5135236
10DL01,D,ULOC,Kindcentrum Rijnvliet,Sportpark Rijnvliet 3.0 ,3545EA,UTRECHT,Utrecht,Closed,University Branch,1.0,2010s,2010s,2018-08-01 to 2019-08-01,2018-08-01,2019-08-01,51.9353962,4.562234399999999
19CY02,D,ULOC,De Windkanter,Soestdijkerstraatweg 129.0 ,1213VX,HILVERSUM,Noord-Holland,Closed,University Branch,4.0,2010s,2020s,2018-08-01 to 2022-08-01,2018-08-01,2022-08-01,,
31KX00,D,LOC,Luzac College Heerenveen,Zonnebloemstraat 6.0 a,8441CV,HEERENVEEN,Friesland,Closed,Higher Education Branch,4.0,2010s,2020s,2018-08-01 to 2022-08-01,2018-08-01,2022-08-01,52.9625487,5.9282518
00GT71,D,LOC,Stichting Albeda,Koperstraat 19.0 ,3067GL,ROTTERDAM,Zuid-Holland,Closed,Higher Education Branch,4.1,2010s,2020s,2018-08-01 to 2022-09-01,2018-08-01,2022-09-01,51.949971,4.5484776
09CW02,D,ULOC,De Regenboog Zestienhoven,Xerxesweg 11.0 ,3045BZ,ROTTERDAM,Zuid-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.9046884,4.5083021
09CW02,D,ULOC,De Regenboog Zestienhoven,Woensdrechtstraat 9.0 a,3045PZ,ROTTERDAM,Zuid-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.0826246,5.083969199999999
09IT01,D,ULOC,Obs De Trekvogel,Heemradenlaan 26.0 -28,3401GX,IJSSELSTEIN,Utrecht,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.0892039,5.1173021
10UZ01,D,ULOC,Basisschool De Korenbloem,Klaproosstraat 20.0 ,3882GD,PUTTEN,Gelderland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.6418792,4.725219099999999
12JX01,D,ULOC,IKC de Wereldwijzer,Doelstraat 13.0 ,3311XD,DORDRECHT,Zuid-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.1703059,5.349522299999999
14LQ04,D,ULOC,Villa Kakelbont,Brakkeveldweg 51.0 ,1782AD,DEN HELDER,Noord-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,,
14LQ04,D,ULOC,Villa Kakelbont,Nieuweweg 3.0 ,1782AZ,DEN HELDER,Noord-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.4288227,4.315849399999999
14LQ04,D,ULOC,Villa aan Zee PO,Drs. F. Bijlweg 21.0 ,1784MC,DEN HELDER,Noord-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.9385437,4.7522534
14YD12,D,LOC,Lentiz onderwijsgroep,Wilgenlei 2.0 b,2665KN,BLEISWIJK,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.0000331,4.539455999999999
14YD14,D,LOC,Lentiz / MBO Barendrecht,Dierensteinweg 2.0 ,2991XJ,BARENDRECHT,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.86210819999999,4.5373977
14YD14,D,LOC,Lentiz MBO Barendrecht,Gebroken Meeldijk 66.0 ,2991VD,BARENDRECHT,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.85433519999999,4.5562606
14YD15,D,LOC,Lentiz / MBO Middelharnis,Groene Zoom 113.0 ,3245CH,SOMMELSDIJK,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.755857,4.1453099
19MR01,D,ULOC,Villa Vrolik IKC,Harry Banninkstraat 3.0 ,1223MP,HILVERSUM,Noord-Holland,Active,University Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,51.9353962,4.562234399999999
25LN26,D,LOC,mboRijnland,Betaplein 12.0 -18,2321KS,LEIDEN,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.1457372,4.4930583
25LN26,D,LOC,mboRijnland,Groen van Prinsterersngl 52.0 ,2805TE,GOUDA,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.0276179,4.7145629
25LN34,D,LOC,mboRijnland,Gitstraat 2.0 ,2332RB,LEIDEN,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.1598311,4.4611088
25LN35,D,LOC,mboRijnland,Zernikedreef 11.0 ,2333CK,LEIDEN,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.1670439,4.4719133
25LN36,D,LOC,mboRijnland,Breestraat 46.0 -48,2311CS,LEIDEN,Zuid-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.16000039999999,4.4872182
25LR18,D,LOC,ROC van Flevoland,Winterspelenplein 25.0 ,1362LE,ALMERE,Flevoland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.3507849,5.2647016
25PZ60,D,LOC,ROC van Amsterdam,Agorawagenplein 1.0 ,8224KP,LELYSTAD,Flevoland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.51219099999999,5.478057100000001
31HB00,D,LOC,Het Volwassenen College,Multatulilaan 39.0 ,1422BN,UITHOORN,Noord-Holland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.2437039,4.824814
31JC00,D,LOC,zone.college,Hoeflingweg 9.0 ,7241CJ,LOCHEM,Gelderland,Active,Higher Education Branch,6.5,2010s,,2018-08-01 to Present,2018-08-01,,52.1644994,6.403739799999999
31JH00,D,LOC,VBOT,Boerhaavelaan 1.0 ,2713HA,ZOETERMEER,Zuid-Holland,Active,Higher Education Branch,6.7,2010s,,2018-05-01 to Present,2018-05-01,,52.3529857,6.6772965
31HT00,D,LOC,Threewise,Anna van Hannoverstraat 4.0 ,2595BJ,'S-GRAVENHAGE,Zuid-Holland,Active,Higher Education Branch,6.8,2010s,,2018-04-01 to Present,2018-04-01,,52.0798391,4.3426135
31JB00,D,LOC,G&D B.V.,Burg van der Klokkenlaan 21.0 A,5141EE,WAALWIJK,Noord-Brabant,Active,Higher Education Branch,6.8,2010s,,2018-04-01 to Present,2018-04-01,,51.6843905,5.060861300000001
31JB00,D,LOC,G&D B.V.,Statenlaan 4.0 ,5042RX,TILBURG,Noord-Brabant,Active,Higher Education Branch,6.8,2010s,,2018-04-01 to Present,2018-04-01,,51.5734297,5.0542733
13HM01,D,ULOC,Openbare Montessorischool Parkrijk i.o.,Van Rijnweg 7.0 ,2286KC,RIJSWIJK ZH,Zuid-Holland,Active,University Branch,6.9,2010s,,2018-03-01 to Present,2018-03-01,,52.2744831,6.157325699999999
13HM01,D,ULOC,Openbare Montessorischool Parkrijk i.o.,Trilgrasstraat 4.0 ,2288HK,RIJSWIJK ZH,Zuid-Holland,Active,University Branch,6.9,2010s,,2018-03-01 to Present,2018-03-01,,52.2511763,6.2156056
13HM01,D,ULOC,Openbare Montessorischool Parkrijk i.o.,Parelmoervlinderlaan 102.0 ,2288HR,RIJSWIJK ZH,Zuid-Holland,Active,University Branch,6.9,2010s,,2018-03-01 to Present,2018-03-01,,,
31HZ00,D,LOC,Ponsioen Opleidingen en Advies,Lage Dijk 6.0 b,5705BZ,HELMOND,Noord-Brabant,Active,Higher Education Branch,6.9,2010s,,2018-03-01 to Present,2018-03-01,,51.4695985,5.679513699999999
05SR02,D,ULOC,Talmaschool afdeling Athena,Rusthoflaan 56.0 ,3034XM,ROTTERDAM,Zuid-Holland,Closed,University Branch,5.5,2010s,2020s,2018-02-01 to 2023-08-01,2018-02-01,2023-08-01,51.9354993,4.4961592
05SR02,D,ULOC,Talmaschool afdeling Quadratum,Benthuizerstraat 101.0 ,3035CN,ROTTERDAM,Zuid-Holland,Closed,University Branch,5.5,2010s,2020s,2018-02-01 to 2023-08-01,2018-02-01,2023-08-01,,
12HC01,D,ULOC,SNV De Taalvijver,Paul Rinkstraat 2.0 ,5461GS,VEGHEL,Noord-Brabant,Active,University Branch,7.0,2010s,,2018-02-01 to Present,2018-02-01,,51.8938802,4.5263202
12HC01,D,ULOC,SNV De Taalvijver,Vlasven 93.0 ,5464PN,VEGHEL,Noord-Brabant,Active,University Branch,7.0,2010s,,2018-02-01 to Present,2018-02-01,,,
12HC01,D,ULOC,NKS de Horizon,Muntelaar 8.0 ,5467HA,VEGHEL,Noord-Brabant,Active,University Branch,7.0,2010s,,2018-02-01 to Present,2018-02-01,,51.9264331,4.4749237
