NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
25LY,U,ROC,Stichting Regionaal Opleidingencentrum Twente Plus,Twenthe-plein 5.0 ,7607GZ,ALMELO,Overijssel,Closed,Regional Education Center,8.3,1990s,2000s,1996-08-01 to 2004-11-01,1996-08-01,2004-11-01,,
25KY04,D,ILOC,Trajectum College VMBO-West,Eenhoornsingel 100.0 ,6216CW,MAASTRICHT,Limburg,Closed,International Location,9.0,1990s,2000s,1996-08-01 to 2005-08-01,1996-08-01,2005-08-01,,
25LW59,D,ILOC,Noorderpoortcollege,Opwierderweg 2.0 ,9902RC,APPINGEDAM,Groningen,Closed,International Location,10.3,1990s,2000s,1996-08-01 to 2006-11-29,1996-08-01,2006-11-29,,
25MG04,D,ILOC,"Commanderij College, locatie pro-Gemert",Ptr van den Elsenstraat 1.0 ,5421HZ,GEMERT,Noord-Brabant,Closed,International Location,15.4,1990s,2010s,1996-08-01 to 2012-01-01,1996-08-01,2012-01-01,,
25MA,U,ROC,Stg Roc Regio Leiden Duin En Bollenstreek,Turkooislaan 131.0 ,2332RK,LEIDEN,Zuid-Holland,Closed,Regional Education Center,22.0,1990s,2010s,1996-08-01 to 2018-08-01,1996-08-01,2018-08-01,,
25MA,U,ROC,Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek,Leidsedreef 2.0 ,2352BA,LEIDERDORP,Zuid-Holland,Closed,Regional Education Center,22.0,1990s,2010s,1996-08-01 to 2018-08-01,1996-08-01,2018-08-01,,
25MA,U,ROC,Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek,Kanaalpark 141.0 ,2321JV,LEIDEN,Zuid-Holland,Closed,Regional Education Center,22.0,1990s,2010s,1996-08-01 to 2018-08-01,1996-08-01,2018-08-01,,
25MA,U,ROC,Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek,Betaplein 12.0 -18,2321KS,LEIDEN,Zuid-Holland,Closed,Regional Education Center,22.0,1990s,2010s,1996-08-01 to 2018-08-01,1996-08-01,2018-08-01,,
25LF,U,ROC,Roc Rijn Ijssel College,Velperweg 73.0 ,6824HH,ARNHEM,Gelderland,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LF,U,ROC,Regionaal Opleidingen Centrum Rijn IJssel College,Zijpendaalseweg 167.0 ,6814CJ,ARNHEM,Gelderland,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LF,U,ROC,Regionaal Opleidingen Centrum Rijn IJssel,Tivolilaan 10.0 ,6824BW,ARNHEM,Gelderland,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,Roc Groningen,Osloweg 110.0 ,9723BX,GRONINGEN,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,Noorderpoortcollege-Units Gezondheidszorg-Welzijn,Westersingel 34.0 ,9718CM,GRONINGEN,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,ROC Noorderpoortcollege,Osloweg 53.0 E,9723BH,GRONINGEN,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,ROC Noorderpoortcollege,Verzetsstrijderslaan 4.0 ,9727CE,GRONINGEN,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,ROC Noorderpoortcollege,Van Schendelstraat 1.0 ,9721GV,GRONINGEN,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LW,U,ROCV,"Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs",Engelandlaan 1.0 ,9501AR,STADSKANAAL,Groningen,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LX,U,ROC,Stichting Roc Regio Breda,Namenstraat 71.0 ,4826LK,BREDA,Noord-Brabant,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LX,U,ROC,Stichting Roc Regio Breda,Terheijdenseweg 414.0 ,4826AB,BREDA,Noord-Brabant,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LX,U,ROC,Regionaal Opleidingscentrum Regio Breda Werkmaatschappij Omnium College,Verviersstraat 8.0 ,4826HT,BREDA,Noord-Brabant,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LX,U,ROCV,Regionaal Opleidingen Centrum West Brabant,Trivium 76.0 ,4873LP,ETTEN-LEUR,Noord-Brabant,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LX,U,ROCV,Curio,Trivium 74.0 ,4873LP,ETTEN-LEUR,Noord-Brabant,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25LZ,U,ROC,Roc Midden Brabant,Stappegoorweg 183.0 ,5022DD,TILBURG,Noord-Brabant,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25MB,U,ROCV,Stg Roc Eindhoven,Argostraat 1.0 ,5631JX,EINDHOVEN,Noord-Brabant,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25MB,U,ROCV,Regionaal Opleidingen Centrum Eindhoven,Frederiklaan 60.0 a,5616NJ,EINDHOVEN,Noord-Brabant,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25MB,U,ROCV,Regionaal Opleidingen Centrum Eindhoven,Sterrenlaan 10.0 ,5631KA,EINDHOVEN,Noord-Brabant,Active,Specialized Regional Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25PJ,U,ROC,Roc Deltion College,Willaertstraat 3.0 ,8031EA,ZWOLLE,Overijssel,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25PJ,U,ROC,Regionaal Opleidingen Centrum Deltion College,Sweelinckplein 1.0 ,8031BA,ZWOLLE,Overijssel,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25PJ,U,ROC,Regionaal Opleidingen Centrum Deltion College,Mozartlaan 15.0 ,8031AA,ZWOLLE,Overijssel,Active,Regional Education Center,28.5,1990s,,1996-08-01 to Present,1996-08-01,,,
25KH01,D,ILOC,Basisschool Dierdonk Schoolwoningen,Zilverschoonbeek 40.0 ,5709PL,HELMOND,Noord-Brabant,Closed,International Location,14.2,1990s,2010s,1996-06-01 to 2010-08-01,1996-06-01,2010-08-01,,
25KC01,D,ILOC,Openbare Daltonschool De Horizon,Brenner 9.0 ,1060NT,AMSTERDAM,Noord-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KN01,D,ILOC,O.b.s. Groenehoek,Groeneweg 61.0 ,2661AL,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KN01,D,ILOC,O.b.s. Groenehoek,Groeneweg 129.0 ,2661KV,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KP01,D,ILOC,RK basisschool Willibrord,Groeneweg 59.0 ,2661AL,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KP01,D,ILOC,RK basisschool Willibrord,Groeneweg 125.0 ,2661KV,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KR01,D,ILOC,basisschool De Acker,Groeneweg 57.0 ,2661AL,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25KR01,D,ILOC,basisschool De Acker,Groeneweg 127.0 ,2661KV,BERGSCHENHOEK,Zuid-Holland,Active,International Location,28.6,1990s,,1996-06-01 to Present,1996-06-01,,,
25LT,U,ROC,Roc Interven Over Maas Groep,Wilhelminasingel 25.0 ,6041CH,ROERMOND,Limburg,Active,Regional Education Center,28.8,1990s,,1996-04-10 to Present,1996-04-10,,,
25LT,U,ROC,Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie,Kasteel Hillenraedtstr 1.0 ,6043HA,ROERMOND,Limburg,Active,Regional Education Center,28.8,1990s,,1996-04-10 to Present,1996-04-10,,,
25LT,U,ROC,Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie,Olympialaan 1.0 ,6042JZ,ROERMOND,Limburg,Active,Regional Education Center,28.8,1990s,,1996-04-10 to Present,1996-04-10,,,
25LT,U,ROC,Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie,Marathonlaan 4.0 ,6042JN,ROERMOND,Limburg,Active,Regional Education Center,28.8,1990s,,1996-04-10 to Present,1996-04-10,,,
25LR13,D,ILOC,ROC Flevoland Almere Buiten (hoofdvestiging),Straat van Florida 1.0 ,1334PA,ALMERE,Flevoland,Closed,International Location,16.5,1990s,2010s,1996-03-01 to 2012-09-04,1996-03-01,2012-09-04,,
25LR14,D,ILOC,ROC Flevoland Almere Stad (sector Educatie),Louis Armstrongweg 36.0 -42,1311RK,ALMERE,Flevoland,Closed,International Location,16.5,1990s,2010s,1996-03-01 to 2012-09-04,1996-03-01,2012-09-04,,
25LR15,D,ILOC,ROC Flevoland Dronten contractonderwijs,Jupiterweg 20.0 ,8251AX,DRONTEN,Flevoland,Closed,International Location,16.5,1990s,2010s,1996-03-01 to 2012-09-04,1996-03-01,2012-09-04,,
25LU,U,ROC,Chr Roc Noord En Oost Nederland,Hora Siccamasingel 312.0 ,9721HZ,GRONINGEN,Groningen,Active,Regional Education Center,28.9,1990s,,1996-03-01 to Present,1996-03-01,,,
25LU,U,ROC,Regionaal Opleidingen Centrum Alfa College,Travertijnstraat 12.0 ,9743SZ,GRONINGEN,Groningen,Active,Regional Education Center,28.9,1990s,,1996-03-01 to Present,1996-03-01,,,
25LU,U,ROC,Regionaal Opleidingen Centrum Alfa College,Boumaboulevard 573.0 ,9723ZS,GRONINGEN,Groningen,Active,Regional Education Center,28.9,1990s,,1996-03-01 to Present,1996-03-01,,,
25LU,U,ROC,Regionaal Opleidingen Centrum Alfa-college,Atoomweg 6.0 B,9743AK,GRONINGEN,Groningen,Active,Regional Education Center,28.9,1990s,,1996-03-01 to Present,1996-03-01,,,
25LV,U,ROCV,Scholengemeenschap De Rooi Pannen,Dr. Ahausstraat 1.0 ,5042EK,TILBURG,Noord-Brabant,Active,Specialized Regional Center,28.9,1990s,,1996-03-01 to Present,1996-03-01,,,
25JX01,D,ILOC,Faculteit HEAO,Havikstraat 5.0 ,6135ED,SITTARD,Limburg,Closed,International Location,5.6,1990s,2000s,1996-01-01 to 2001-07-30,1996-01-01,2001-07-30,,
25JX02,D,ILOC,Faculteit Gedrag en Maatschappij,Sportcentrumlaan 35.0 ,6136KX,SITTARD,Limburg,Closed,International Location,5.6,1990s,2000s,1996-01-01 to 2001-07-30,1996-01-01,2001-07-30,,
25LL,U,ROC,Roc De Amerlanden,Disketteweg 10.0 ,3821AR,AMERSFOORT,Utrecht,Closed,Regional Education Center,8.0,1990s,2000s,1996-01-01 to 2004-01-01,1996-01-01,2004-01-01,,
25LG,U,ROC,Roc Onderwysgroep De Wouden,Oostergoweg 10.0 ,8932PG,LEEUWARDEN,Friesland,Closed,Regional Education Center,27.6,1990s,2020s,1996-01-01 to 2023-08-01,1996-01-01,2023-08-01,,
25LG,U,ROC,Regionaal Opleidingen Centrum Friesland College,Julianalaan 97.0 ,8931AH,LEEUWARDEN,Friesland,Closed,Regional Education Center,27.6,1990s,2020s,1996-01-01 to 2023-08-01,1996-01-01,2023-08-01,,
25LH,U,ROC,Roc Midden Nederland,Livingstonelaan 609.0 ,3526HL,UTRECHT,Utrecht,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LH,U,ROC,Stichting ROC Midden Nederland,Kretadreef 61.0 ,3562VA,UTRECHT,Utrecht,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LH,U,ROC,Stichting ROC Midden Nederland,Amerikalaan 109.0 ,3526VD,UTRECHT,Utrecht,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LH,U,ROC,Stichting ROC Midden Nederland,Brandenburchdreef 20.0 ,3562CS,UTRECHT,Utrecht,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LJ,U,ROC,Roc Helmond,Vinkelaan 199.0 ,5702LR,HELMOND,Noord-Brabant,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LJ,U,ROC,Stichting Regionaal Opleidingencentrum Ter AA,Steenovenweg 3.0 ,5708HN,HELMOND,Noord-Brabant,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LJ,U,ROC,Stichting Regionaal Opleidingencentrum Ter AA,Keizerin Marialaan 2.0 ,5702NR,HELMOND,Noord-Brabant,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Roc Midwest Groep,Van Doornenplantsoen 11.0 ,2722ZA,ZOETERMEER,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Regionaal Opleidingen Centrum Midwest Groep,Engelandlaan 340.0 ,2711DZ,ZOETERMEER,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Regionaal Opleidingen Centrum Midwest Groep,Dublinstraat 24.0 -26,2713HS,ZOETERMEER,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Regionaal Opleidingen Centrum,Boerhaavelaan 5.0 ,2713HA,ZOETERMEER,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Regionaal Opleidingen Centrum,Bredewater 22.0 ,2715CA,ZOETERMEER,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,Regionaal Opleidingen Centrum,Groen van Prinsterersngl 52.0 ,2805TE,GOUDA,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LN,U,ROC,mboRijnland,Betaplein 18.0 ,2321KS,LEIDEN,Zuid-Holland,Active,Regional Education Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LP,U,ROCV,Roc Zadkine College,Mariniersweg 151.0 ,3011NK,ROTTERDAM,Zuid-Holland,Active,Specialized Regional Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LP,U,ROCV,Regionaal Opleidingen Centrum Zadkine,Benthemstraat 6.0 ,3032AA,ROTTERDAM,Zuid-Holland,Active,Specialized Regional Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25LP,U,ROCV,Zadkine,Marten Meesweg 50.0 ,3068AV,ROTTERDAM,Zuid-Holland,Active,Specialized Regional Center,29.1,1990s,,1996-01-01 to Present,1996-01-01,,,
25GA05,D,ILOC,Stedelijk College Zoetermeer locatie Paltelaan,Dr. J. W. Paltelaan 9.0 ,2712RN,ZOETERMEER,Zuid-Holland,Closed,International Location,6.1,1990s,2000s,1995-08-01 to 2001-08-28,1995-08-01,2001-08-28,,
25GV13,D,ILOC,Groenhorst College Oranje Nassau MAVO,Overboslaan 15.0 ,3722BJ,BILTHOVEN,Utrecht,Closed,International Location,7.0,1990s,2000s,1995-08-01 to 2002-08-01,1995-08-01,2002-08-01,,
25GV20,D,ILOC,Ede VMBO - Groen,Otterloseweg 18.0 a,6718ZM,EDE,Gelderland,Closed,International Location,8.5,1990s,2000s,1995-08-01 to 2004-01-17,1995-08-01,2004-01-17,,
25GV23,D,ILOC,Maartensdijk VMBO- Groen,Dierenriem 2.0 ,3738TR,MAARTENSDIJK,Utrecht,Closed,International Location,8.5,1990s,2000s,1995-08-01 to 2004-01-17,1995-08-01,2004-01-17,,
25GV24,D,ILOC,Nijkerk VMBO- Groen,Luxoolseweg 1.0 ,3862WH,NIJKERK,Gelderland,Closed,International Location,8.5,1990s,2000s,1995-08-01 to 2004-01-17,1995-08-01,2004-01-17,,
25GV25,D,ILOC,Velp VMBO- Groen,Pinkenbergseweg 5.0 F,6881BA,VELP GLD,Gelderland,Closed,International Location,8.5,1990s,2000s,1995-08-01 to 2004-01-17,1995-08-01,2004-01-17,,
25FU09,D,ILOC,"Linnaeus College, Centrale Directie",Gedempte Oude Gracht 120.0 ,2011GW,HAARLEM,Noord-Holland,Closed,International Location,10.0,1990s,2000s,1995-08-01 to 2005-08-01,1995-08-01,2005-08-01,,
25GE06,D,ILOC,"Het Streek, Centraal Bureau",Amsterdamseweg 56.0 ,6712GJ,EDE,Gelderland,Closed,International Location,10.0,1990s,2000s,1995-08-01 to 2005-08-01,1995-08-01,2005-08-01,,
25FU10,D,ILOC,Teyler College,Azieweg 20.0 ,2037XZ,HAARLEM,Noord-Holland,Closed,International Location,11.4,1990s,2000s,1995-08-01 to 2007-01-01,1995-08-01,2007-01-01,,
25GV22,D,ILOC,Lelystad VMBO- Groen,Tjalk 2558.0 ,8232MB,LELYSTAD,Flevoland,Closed,International Location,12.4,1990s,2000s,1995-08-01 to 2008-01-01,1995-08-01,2008-01-01,,
25GV14,D,ILOC,Emmeloord De Rotonde Praktijkonderwijs,Scandinavielaan 33.0 a,8303GN,EMMELOORD,Flevoland,Closed,International Location,14.4,1990s,2010s,1995-08-01 to 2010-01-01,1995-08-01,2010-01-01,,
25GV16,D,ILOC,Barneveld,Barnseweg 3.0 ,3771RN,BARNEVELD,Gelderland,Closed,International Location,14.4,1990s,2010s,1995-08-01 to 2010-01-01,1995-08-01,2010-01-01,,
25GV26,D,ILOC,Ede MBO Voeding en Milieu,Bovenbuurtweg 27.0 ,6717XA,EDE,Gelderland,Closed,International Location,14.4,1990s,2010s,1995-08-01 to 2010-01-01,1995-08-01,2010-01-01,,
25GR03,D,ILOC,Bartiméus - VSO,Utrechtseweg 84.0 ,3702AD,ZEIST,Utrecht,Closed,International Location,15.4,1990s,2010s,1995-08-01 to 2011-01-01,1995-08-01,2011-01-01,,
25HE03,D,ILOC,"Sensis Onderwijs, locatie Rotterdam, afdeling vso",Heindijk 4.0 ,3079PM,ROTTERDAM,Zuid-Holland,Closed,International Location,15.4,1990s,2010s,1995-08-01 to 2011-01-01,1995-08-01,2011-01-01,,
25HE04,D,ILOC,"Sensis Onderwijs, locatie Grave",Jan van Cuykdijk 1.0 ,5361HM,GRAVE,Noord-Brabant,Closed,International Location,15.4,1990s,2010s,1995-08-01 to 2011-01-01,1995-08-01,2011-01-01,,
25GV15,D,ILOC,Almere,Kerkstraat 98.0 ,1354AC,ALMERE,Flevoland,Closed,International Location,15.6,1990s,2010s,1995-08-01 to 2011-03-01,1995-08-01,2011-03-01,,
25GV15,D,ILOC,Almere,Heliumweg 1.0 ,1362JA,ALMERE,Flevoland,Closed,International Location,15.6,1990s,2010s,1995-08-01 to 2011-03-01,1995-08-01,2011-03-01,,
25GV18,D,ILOC,Dronten,De Drieslag 2.0 ,8251JZ,DRONTEN,Flevoland,Closed,International Location,15.6,1990s,2010s,1995-08-01 to 2011-03-01,1995-08-01,2011-03-01,,
25GV18,D,ILOC,Dronten,Wisentweg 10.0 ,8251PC,DRONTEN,Flevoland,Closed,International Location,15.6,1990s,2010s,1995-08-01 to 2011-03-01,1995-08-01,2011-03-01,,
25GV19,D,ILOC,Dronten Warmonderhof,Wisentweg 2.0 ,8251PC,DRONTEN,Flevoland,Closed,International Location,15.6,1990s,2010s,1995-08-01 to 2011-03-01,1995-08-01,2011-03-01,,
25FY05,D,ILOC,Raayland College Praktijkonderwijs,Leunseweg 6.0 ,5802CH,VENRAY,Limburg,Closed,International Location,18.0,1990s,2010s,1995-08-01 to 2013-08-01,1995-08-01,2013-08-01,,
25GL07,D,ILOC,"Scholengroep Gelders Mozaïek, afdeling ISK",Boulevard Heuvelink 48.0 ,6828KS,ARNHEM,Gelderland,Closed,International Location,19.6,1990s,2010s,1995-08-01 to 2015-03-01,1995-08-01,2015-03-01,,
25GL07,D,ILOC,"Scholengroep Gelders Mozaïek, afdeling ISK",Thomas a Kempislaan 82.0 ,6822LS,ARNHEM,Gelderland,Closed,International Location,19.6,1990s,2010s,1995-08-01 to 2015-03-01,1995-08-01,2015-03-01,,
25GJ01,D,ILOC,De Triangel,Trombonedreef 32.0 ,3845CM,HARDERWIJK,Gelderland,Closed,International Location,13.3,1990s,2000s,1995-06-01 to 2008-09-01,1995-06-01,2008-09-01,,
25EF,U,ROCV,Vonk,Drechterwaard 10.0 A,1824EX,ALKMAAR,Noord-Holland,Active,Specialized Regional Center,30.0,1990s,,1995-02-01 to Present,1995-02-01,,,
25DW01,D,ILOC,Hogeschool van Utrecht,Padualaan 101.0 ,3584CH,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DW02,D,ILOC,Faculteit Natuur en Techniek,Nijenoord 1.0 ,3552AS,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DW03,D,ILOC,Faculteit Sociaal Agogische Opleidingen,Heidelberglaan 7.0 ,3584CS,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DW04,D,ILOC,Faculteit Educatieve Opleidingen,Archimedeslaan 16.0 ,3584BA,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DW05,D,ILOC,Faculteit Communicatie en Journalistiek,Padualaan 99.0 ,3584CH,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DW06,D,ILOC,Faculteit Gezondheidszorg,Bolognalaan 101.0 ,3584CJ,UTRECHT,Utrecht,Closed,International Location,6.6,1990s,2000s,1995-01-01 to 2001-07-30,1995-01-01,2001-07-30,,
25DA10,D,ILOC,Atlas College locatie Prisma EOA,Dampten 22.0 ,1624NR,HOORN NH,Noord-Holland,Closed,International Location,10.0,1990s,2000s,1994-08-01 to 2004-08-01,1994-08-01,2004-08-01,,
24ZZ,U,ROC,Roc Graafschap College,Havenstraat 39.0 ,7005AG,DOETINCHEM,Gelderland,Active,Regional Education Center,31.5,1990s,,1993-08-01 to Present,1993-08-01,,,
24ZZ,U,ROC,Regionaal Opleidingen Centrum Graafschap College,Slingelaan 1.0 ,7001EA,DOETINCHEM,Gelderland,Active,Regional Education Center,31.5,1990s,,1993-08-01 to Present,1993-08-01,,,
24ZB01,D,ILOC,De Regenboog - locatie Stein,Steinhagenseweg 6.0 ,3446GP,WOERDEN,Utrecht,Closed,International Location,15.6,1990s,2000s,1993-06-01 to 2009-01-01,1993-06-01,2009-01-01,,
24ZJ01,D,ILOC,"Aboe Da'oed, loc. Thorbeckelaan",Thorbeckelaan 5.0 ,3551BR,UTRECHT,Utrecht,Closed,International Location,16.2,1990s,2000s,1993-06-01 to 2009-08-01,1993-06-01,2009-08-01,,
24TJ03,D,ILOC,OPB SGM Spectrum Coll. v LYC HAVO MAVO VBO IVBO,Vader Rijndreef 9.0 ,3561XB,UTRECHT,Utrecht,Closed,International Location,7.4,1990s,2000s,1992-08-01 to 2000-01-10,1992-08-01,2000-01-10,,
24TR06,D,ILOC,Leidsche Rijn College,Verlengde Vleutenseweg 32.0 b,3541BG,UTRECHT,Utrecht,Closed,International Location,9.1,1990s,2000s,1992-08-01 to 2001-08-28,1992-08-01,2001-08-28,,
24TR07,D,ILOC,"Prisma, ISK",La Bohemedreef 7.0 ,3561KW,UTRECHT,Utrecht,Closed,International Location,10.1,1990s,2000s,1992-08-01 to 2002-09-24,1992-08-01,2002-09-24,,
24TR08,D,ILOC,"Prisma, Wim Sonneveld",Franz Schubertstraat 30.0 ,3533GW,UTRECHT,Utrecht,Closed,International Location,10.4,1990s,2000s,1992-08-01 to 2003-01-01,1992-08-01,2003-01-01,,
24PY07,D,ILOC,Stedelijk Dalton EOA,Eulerlaan 51.0 ,3328KS,DORDRECHT,Zuid-Holland,Closed,International Location,13.0,1990s,2000s,1992-08-01 to 2005-07-15,1992-08-01,2005-07-15,,
24TP04,D,ILOC,Merewade College - afdeling Eerste Opvang Anderstaligen,Wijdschildlaan 4.0 ,4207EA,GORINCHEM,Zuid-Holland,Closed,International Location,13.6,1990s,2000s,1992-08-01 to 2006-03-01,1992-08-01,2006-03-01,,
24RW01,D,ILOC,Buitenhout College,Ambonstraat 2.0 ,1335JV,ALMERE,Flevoland,Closed,International Location,15.0,1990s,2000s,1992-08-01 to 2007-08-01,1992-08-01,2007-08-01,,
24PY06,D,ILOC,"Stedelijk Dalton Lyceum, Centrale directie",Maria Montessorilaan 7.0 ,3312KJ,DORDRECHT,Zuid-Holland,Closed,International Location,15.7,1990s,2000s,1992-08-01 to 2008-04-01,1992-08-01,2008-04-01,,
24NT01,D,ILOC,Ms. De Eilanden,Palmstraat 11.0 ,1015HP,AMSTERDAM,Noord-Holland,Closed,International Location,9.9,1990s,2000s,1992-06-01 to 2002-05-01,1992-06-01,2002-05-01,,
24NL01,D,ILOC,"basisschool 'De Wingerd', locatie Jagersberg",Jagersberg 2.0 ,4708MJ,ROOSENDAAL,Noord-Brabant,Closed,International Location,11.2,1990s,2000s,1992-06-01 to 2003-09-01,1992-06-01,2003-09-01,,
24MZ01,D,ILOC,rkbs Paulus,De Hoefsmid 25.0 ,1851PZ,HEILOO,Noord-Holland,Closed,International Location,11.3,1990s,2000s,1992-06-01 to 2003-09-11,1992-06-01,2003-09-11,,
24TB01,D,ILOC,Basisschool El Amien I,Baden Powellweg 200.0 ,1069AA,AMSTERDAM,Noord-Holland,Closed,International Location,11.7,1990s,2000s,1992-06-01 to 2004-02-11,1992-06-01,2004-02-11,,
24TB02,D,ILOC,Basisschool El Amien I,Saaftingestraat 38.0 ,1069BW,AMSTERDAM,Noord-Holland,Closed,International Location,11.7,1990s,2000s,1992-06-01 to 2004-02-11,1992-06-01,2004-02-11,,
24NG02,D,ILOC,basisschool De Edelsteen,Toermalijn 2.0 ,2719SW,ZOETERMEER,Zuid-Holland,Closed,International Location,16.2,1990s,2000s,1992-06-01 to 2008-08-01,1992-06-01,2008-08-01,,
24ML01,D,ILOC,De Notenbalk,Fuutstraat 42.0 ,6921WJ,DUIVEN,Gelderland,Closed,International Location,17.2,1990s,2000s,1992-06-01 to 2009-08-01,1992-06-01,2009-08-01,,
24NG01,D,ILOC,basisschool De Edelsteen,Sieraadlaan 100.0 a,2719SN,ZOETERMEER,Zuid-Holland,Closed,International Location,18.2,1990s,2010s,1992-06-01 to 2010-08-01,1992-06-01,2010-08-01,,
